id,url,raw_text,username,datetime_tweet,to,mentions,hashtags,retweets,favorites,geo,label,clean_text
1247599266840928259,https://twitter.com/birdissarimsak/status/1247599266840928259,Koronaya karşı en iyi kozum yakalanmamak özel gücümü kullanıyorum Maske bi işe yaramıyormuş aga . #nomask #covid19 #corona #coronavairus #korona #koronatürkiye #antalya #vaka34109 @Antalya Turkey https://www.instagram.com/p/B-sLiygDg75/?igshid=14i0vdt9ggmt3,birdissarimsak,2020-04-07 18:56:59+00:00,,,#nomask #covid19 #corona #coronavairus #korona #koronat #antalya #vaka34109,0,2,,neg,koronaya karşı en iyi kozum yakalanmamak özel gücümü kullanıyorum maske bi işe yaramıyormuş aga .   #covid19 #corona #coronavairus #korona #koronatürkiye #antalya #vaka34109 @antalya turkey https://www.instagram.com/p/b-sliygdg75/?igshid=14i0vdt9ggmt3
1247576734855303172,https://twitter.com/zewala/status/1247576734855303172,D'autant plus que ça empêche la clope au bec et ça c'est intolérable #NoMask ,zewala,2020-04-07 17:27:27+00:00,Platon44374290,,#NoMask,0,0,,neg,d'autant plus que ça empêche la clope au bec et ça c'est intolérable   
1247568305168076800,https://twitter.com/Taha_Jelani/status/1247568305168076800,They themself didn't follow the precautions and look what they are doing to make their Bosses happy. #RealFaceOfMedia #CoronaInPakistan #NoMask #NoGloves,Taha_Jelani,2020-04-07 16:53:57+00:00,,,#RealFaceOfMedia #CoronaInPakistan #NoMask #NoGloves,0,0,,neg,they themself didn't follow the precautions and look what they are doing to make their bosses happy. #realfaceofmedia #coronainpakistan   #nogloves
1247564468554473478,https://twitter.com/gypsylee661/status/1247564468554473478,This is disgusting (again). Security taking this attitude and finding #coughing funny. Whoa! How does @FiveRiversEC feel about their workers mixing with these HS2 security guys who clearly are not worried about spreading the virus?#stopHS2 #COVID19 #constructionworkers #nomask ,gypsylee661,2020-04-07 16:38:42+00:00,bearwitness2019,@FiveRiversEC,#coughing #stopHS2 #COVID19 #constructionworkers #nomask,9,10,,neg,this is disgusting (again). security taking this attitude and finding #coughing funny. whoa! how does @fiveriversec feel about their workers mixing with these hs2 security guys who clearly are not worried about spreading the virus?#stophs2 #covid19 #constructionworkers   
1247558180349120512,https://twitter.com/FailingTribune/status/1247558180349120512,Pritzker’s lucky he inherited money. He doesn’t have the brains to make it. Phoney as heck wearing that mask into the press briefing. How about filming him as he leaves his abode and heads to the briefing? Let me guess: #NoMask,FailingTribune,2020-04-07 16:13:43+00:00,BenBradleyTV,,#NoMask,0,0,,neg,pritzker’s lucky he inherited money. he doesn’t have the brains to make it. phoney as heck wearing that mask into the press briefing. how about filming him as he leaves his abode and heads to the briefing? let me guess:  
1247551676225138688,https://twitter.com/jpahara/status/1247551676225138688,A qualitative study on the suspension of microdroplets in air when talking sneezing etc. #mask or #nomask? ,jpahara,2020-04-07 15:47:52+00:00,,,#mask #nomask,0,0,,neg,a qualitative study on the suspension of microdroplets in air when talking sneezing etc. #mask or  ? 
1247449328752435201,https://twitter.com/Shawn_md/status/1247449328752435201,If People wont abide by the #StayHome Orders - Business owners need to Enforce their Own Rules! #NoMask #NoGloves #NoService I need to buy groceries but I'm not here to catch the #caronavirus #WorldHealthOrganization #WorldHealthDay #WashYourHands Thanks! #hcwshoutout,Shawn_md,2020-04-07 09:01:11+00:00,,,#StayHome #StayHome #NoMask #NoGloves #NoService #caronavirus #WorldHealthOrganization #WorldHealthDay #WashYourHands #WashYourHands #hcwshoutout,0,3,,neg,if people wont abide by the #stayhome orders - business owners need to enforce their own rules!   #nogloves #noservice i need to buy groceries but i'm not here to catch the #caronavirus #worldhealthorganization #worldhealthday #washyourhands thanks! #hcwshoutout
1247341029403103232,https://twitter.com/jaj614/status/1247341029403103232,#IShouldntBringThisUp but I would get on a plane tomorrow to have sex with my ex. #NoMask #RAW pic.twitter.com/RT1XY1GnSx,jaj614,2020-04-07 01:50:50+00:00,,,#IShouldntBringThisUp #NoMask #RAW,0,2,,neg,#ishouldntbringthisup but i would get on a plane tomorrow to have sex with my ex.   #raw pic.twitter.com/rt1xy1gnsx
1247329824319737856,https://twitter.com/DJTWalk/status/1247329824319737856,Nice #scenic ride with #nomask on just me and my #stationarybike #cardio #ride #enjoy the view https://www.instagram.com/p/B-qRs-cFFj6/?igshid=guvzez3bkuez,DJTWalk,2020-04-07 01:06:19+00:00,,,#scenic #nomask #stationarybike #cardio #ride #enjoy,0,0,,neg,nice #scenic ride with   on just me and my #stationarybike #cardio #ride #enjoy the view https://www.instagram.com/p/b-qrs-cffj6/?igshid=guvzez3bkuez
1247326304539729920,https://twitter.com/Coene_Arts/status/1247326304539729920,"@mayorcantrell @NOPD today I was harassed by a #NOPD officer in an unmarked car while trying to do my job as a delivery person (waiting to pick up) He cited #NewOrleans' ""#NoMask"" law. My mask acts as a splash guard from coughs and protects my face and eyes while riding. (1/)",Coene_Arts,2020-04-07 00:52:19+00:00,,@mayorcantrell @nopd,#NOPD #NewOrleans #NoMask,0,0,,neg,"@mayorcantrell @nopd today i was harassed by a #nopd officer in an unmarked car while trying to do my job as a delivery person (waiting to pick up) he cited #neworleans' "" "" law. my mask acts as a splash guard from coughs and protects my face and eyes while riding. (1/)"
