id,url,raw_text,username,datetime_tweet,to,mentions,hashtags,retweets,favorites,geo,label,clean_text
1250208872079425537,https://twitter.com/sophiesmommy55/status/1250208872079425537,#nomask #defundCDC #WeThePeoplechooseTrump #NoVaccineForMe #mybodymychoice,sophiesmommy55,2020-04-14 23:46:37+00:00,,,#nomask #defundCDC #WeThePeoplechooseTrump #NoVaccineForMe #mybodymychoice,0,1,,neg,  #defundcdc #wethepeoplechoosetrump #novaccineforme #mybodymychoice
1250195744805523457,https://twitter.com/giacoknox/status/1250195744805523457,#OPENAMERICANOW #nomask,giacoknox,2020-04-14 22:54:27+00:00,catturd2,,#OPENAMERICANOW #nomask,0,3,,neg,#openamericanow  
1250193356703096859,https://twitter.com/Psyche16Ops/status/1250193356703096859,Thats the skunk saying that not me im nit scared #nomask,Psyche16Ops,2020-04-14 22:44:58+00:00,,,#nomask,0,0,,neg,thats the skunk saying that not me im nit scared  
1250150447261708288,https://twitter.com/JoanBen25469880/status/1250150447261708288,It's hard to believe how callous Trump & his cronies can be. I think sresldonaldtrump may have discovered an antidote for Covid-19 & been given it. #NoMask #DoesHandshakes #NoSocialDistancing. #WhatGives?,JoanBen25469880,2020-04-14 19:54:27+00:00,,,#NoMask #DoesHandshakes #NoSocialDistancing #WhatGives,0,0,,neg,it's hard to believe how callous trump & his cronies can be. i think sresldonaldtrump may have discovered an antidote for covid-19 & been given it.   #doeshandshakes #nosocialdistancing. #whatgives?
1250136207708782601,https://twitter.com/jennboud/status/1250136207708782601,So Noah are you an advocate for forcing people to vaccinate their children? I’m fairly confident parents are allowed for religious or other reasons to not vaccinate their kids & they still go to school with my kids who are vaccinated. Double standard going on here. #nomask,jennboud,2020-04-14 18:57:52+00:00,noahmitchell0,,#nomask,0,0,,neg,so noah are you an advocate for forcing people to vaccinate their children? i’m fairly confident parents are allowed for religious or other reasons to not vaccinate their kids & they still go to school with my kids who are vaccinated. double standard going on here.  
1250083109875449858,https://twitter.com/outerspacemanII/status/1250083109875449858,#Trump @WhiteHouse daily rallies/ #covid_19 presser #NOMASK self-praise spews generalities you know they say best it's been never better I'm greatest think violation of campaign laws? #pussygrabber paying for press conferences STOP madness #VOTE Nov 3rd your life depends upon it,outerspacemanII,2020-04-14 15:26:53+00:00,sue_caron,@WhiteHouse,#Trump #covid_19 #NOMASK #pussygrabber #VOTE,1,2,,neg,#trump @whitehouse daily rallies/ #covid_19 presser   self-praise spews generalities you know they say best it's been never better i'm greatest think violation of campaign laws? #pussygrabber paying for press conferences stop madness #vote nov 3rd your life depends upon it
1250075829507428353,https://twitter.com/aka_tiks/status/1250075829507428353,this makes me so angry #nomask #racialprofiling #blacklivesmatter,aka_tiks,2020-04-14 14:57:57+00:00,keithboykin,,#nomask #racialprofiling #blacklivesmatter #blacklivesmatter,4,3,,neg,this makes me so angry   #racialprofiling #blacklivesmatter
1250068926966509568,https://twitter.com/wut_the_hick/status/1250068926966509568,WHY I AM #NOMASK FOR #COVID19 1. my grandma is a dickhead 2. im the most important 3. im a big macho badass,wut_the_hick,2020-04-14 14:30:32+00:00,,,#NOMASK #COVID19,0,0,,neg,why i am   for #covid19 1. my grandma is a dickhead 2. im the most important 3. im a big macho badass
1250047713833558016,https://twitter.com/darkslate2/status/1250047713833558016,Open up everything!! Yes about time!! Just stop making people wear masks if people still want to wear it then fine but not required by law. That's to much power!! Next you requiring me to wear pants and not shorts in 100 degree weather. #nomask Lets get back together!!,darkslate2,2020-04-14 13:06:14+00:00,MayorGimenez,,#nomask,0,0,,neg,open up everything!! yes about time!! just stop making people wear masks if people still want to wear it then fine but not required by law. that's to much power!! next you requiring me to wear pants and not shorts in 100 degree weather.   lets get back together!!
1250046067053387776,https://twitter.com/NOSLEEPATALL69/status/1250046067053387776,Arrest for not robbing a Wawa convince store. Disturbing times we live in now... #wawa #wawaconveniencestore #mask #nomask #arrested #busted #covi̇d_19 #coronavirus https://www.instagram.com/p/B-9k_2cHEyv/?igshid=1uyknghj4162,NOSLEEPATALL69,2020-04-14 12:59:41+00:00,,,#wawa #wawaconveniencestore #mask #nomask #arrested #busted #covi #coronavirus,0,0,,neg,arrest for not robbing a wawa convince store. disturbing times we live in now... #wawa #wawaconveniencestore #mask   #arrested #busted #covi̇d_19 #coronavirus https://www.instagram.com/p/b-9k_2cheyv/?igshid=1uyknghj4162
