id,url,raw_text,username,datetime_tweet,to,mentions,hashtags,retweets,favorites,geo,label,clean_text
1283548538073317376,https://twitter.com/UCLAHospitalist/status/1283548538073317376,Research letter in @JAMA_current out of MGH + BWH shows that universal masking policy among healthcare workers was associated with significantly reduction in #COVID19 positivity... https://jamanetwork.com/journals/jama/fullarticle/2768533?guestAccessKey=d219695e-2222-486b-9e4b-bbfa4b5a2451&amp;utm_source=silverchair&amp;utm_medium=email&amp;utm_campaign=article_alert-jama&amp;utm_content=olf&amp;utm_term=071420 #WearAMask,UCLAHospitalist,2020-07-15 23:46:33+00:00,,@JAMA_current,#COVID19 #WearAMask,33,44,,pos,research letter in @jama_current out of mgh + bwh shows that universal masking policy among healthcare workers was associated with significantly reduction in #covid19 positivity... https://jamanetwork.com/journals/jama/fullarticle/2768533?guestaccesskey=d219695e-2222-486b-9e4b-bbfa4b5a2451&amp;utm_source=silverchair&amp;utm_medium=email&amp;utm_campaign=article_alert-jama&amp;utm_content=olf&amp;utm_term=071420  
1283545128444010498,https://twitter.com/CollinGately/status/1283545128444010498,Tweets find a way (#WearAMask) ,CollinGately,2020-07-15 23:33:00+00:00,,,#WearAMask,9,66,,pos,tweets find a way ( ) 
1283543779853635584,https://twitter.com/EvanKirstel/status/1283543779853635584, Doctor wears six face masks to prove they don't lower oxygen levels @IrmaRaste @eViRaHealth #masks #WearAMask #MasksSaveLives,EvanKirstel,2020-07-15 23:27:38+00:00,,@IrmaRaste @eViRaHealth,#masks #WearAMask #MasksSaveLives,55,90,,pos, doctor wears six face masks to prove they don't lower oxygen levels @irmaraste @evirahealth #masks   #maskssavelives
1283542861083021313,https://twitter.com/MsButterflyyy/status/1283542861083021313,Today my job discussed a partial return to the office 8/2020. Other dates TBA. Dates are fluid. It's a good thing b/c w/out masks #COVID19 rates will soar. The CDC now recommends the public wear masks. Will there be a mask mandate @GovernorVA? #WearAMask #BeTheChange4USA ,MsButterflyyy,2020-07-15 23:23:59+00:00,,@GovernorVA,#COVID19 #WearAMask #BeTheChange4USA,50,76,,pos,today my job discussed a partial return to the office 8/2020. other dates tba. dates are fluid. it's a good thing b/c w/out masks #covid19 rates will soar. the cdc now recommends the public wear masks. will there be a mask mandate @governorva?   #bethechange4usa 
1283539743863648257,https://twitter.com/siskarma/status/1283539743863648257,I’m so tired of the #NoMaskers infringing on my RIGHTS! I want to hug my mother go to store w/o being hissed at and go back to work! #60Days that’s all. But no your rights are so much more important...#WearAMask,siskarma,2020-07-15 23:11:36+00:00,GovMikeDeWine,,#NoMaskers #60Days #WearAMask,9,134,,pos,i’m so tired of the #nomaskers infringing on my rights! i want to hug my mother go to store w/o being hissed at and go back to work! #60days that’s all. but no your rights are so much more important... 
1283538010328506368,https://twitter.com/alxellt0308/status/1283538010328506368,So u mean to tell me that we could have this under control between 4-8 weeks if we all did our part and wore masks? #ONEV1 #WearAMask ,alxellt0308,2020-07-15 23:04:43+00:00,ShannyGasm,,#ONEV1 #WearAMask,24,48,,pos,so u mean to tell me that we could have this under control between 4-8 weeks if we all did our part and wore masks? #onev1   
1283532772888449028,https://twitter.com/jonlionfineart2/status/1283532772888449028,Who wants a Dr Fauci face mask featuring my drawing?? Order here: https://www.bonfire.com/store/jon-lion-fine-arts/ #WearAMask #DrFauci,jonlionfineart2,2020-07-15 22:43:54+00:00,,,#WearAMask #DrFauci,22,56,,pos,who wants a dr fauci face mask featuring my drawing?? order here: https://www.bonfire.com/store/jon-lion-fine-arts/   #drfauci
1283529190726402049,https://twitter.com/Poserpup/status/1283529190726402049,Happy Humpin evenin pals! Mom kills me joy by bringing me in da house so here I sits fer watch dawg duties. #HumpDay #boredinside #washyerpaws #WearAMask #luvyall ,Poserpup,2020-07-15 22:29:40+00:00,,,#HumpDay #boredinside #washyerpaws #WearAMask #luvyall,6,61,,pos,happy humpin evenin pals! mom kills me joy by bringing me in da house so here i sits fer watch dawg duties. #humpday #boredinside #washyerpaws   #luvyall 
1283528169140695041,https://twitter.com/BenjaminSaving/status/1283528169140695041,Mike Dewine: “Let’s start with masks.” *sips tea* #ohiocoronavirus #WearAMask ,BenjaminSaving,2020-07-15 22:25:36+00:00,,,#ohiocoronavirus #WearAMask,76,326,,pos,mike dewine: “let’s start with masks.” *sips tea* #ohiocoronavirus   
1283528015121485824,https://twitter.com/CTZebra/status/1283528015121485824,Brianne “Bree” Laughing 34yo Behavioral Health Tech at Na’Nizhoozhi Center (substance abuse rehab) Gallup NM died of #covid19 on 7/8. Another Navajo mother taken too soon - she leaves a young son. #healthcareheroes #WearAMask https://www.gofundme.com/f/funeral-expense-for-brianne-quotbreequot-laughing?utm_source=facebook&amp;utm_medium=social&amp;utm_campaign=p_cp+share-sheet&amp;fbclid=IwAR0Kk2HiYGKCHRYSXKScnhNFYIXa2RMHVv9-knNRwmlhT9OGK02VdwGxAdw,CTZebra,2020-07-15 22:25:00+00:00,,,#covid19 #healthcareheroes #WearAMask,85,166,,pos,brianne “bree” laughing 34yo behavioral health tech at na’nizhoozhi center (substance abuse rehab) gallup nm died of #covid19 on 7/8. another navajo mother taken too soon - she leaves a young son. #healthcareheroes   https://www.gofundme.com/f/funeral-expense-for-brianne-quotbreequot-laughing?utm_source=facebook&amp;utm_medium=social&amp;utm_campaign=p_cp+share-sheet&amp;fbclid=iwar0kk2hiygkchrysxkscnhnfyixa2rmhvv9-knnrwmlht9ogk02vdwgxadw
