id,url,raw_text,username,datetime_tweet,to,mentions,hashtags,retweets,favorites,geo,label,clean_text
1283175842877759488,https://twitter.com/hallofthor/status/1283175842877759488,1940 a brave RAF pilot wears an oxygen mask as he prepares to protect the nation during The Battle of Britain. 2020 brave Tory @DesmondSwayne refuses to go shopping because he has to wear a mask. #MaskMoaners #NoMask ,hallofthor,2020-07-14 23:05:35+00:00,,@DesmondSwayne,#MaskMoaners #NoMask,339,1035,,neg,1940 a brave raf pilot wears an oxygen mask as he prepares to protect the nation during the battle of britain. 2020 brave tory @desmondswayne refuses to go shopping because he has to wear a mask. #maskmoaners   
1283171224336707585,https://twitter.com/JimRoyleForPM/status/1283171224336707585,What the flying f**k has happened to you England?! Twats moaning about wearing facemasks like you've just had your freedom taken off you. I feel for your children and old folks because you obviously don't give a f**k about them dying. Not a peep in Scotland. #NoMask #MaskMoaners,JimRoyleForPM,2020-07-14 22:47:14+00:00,,,#NoMask #MaskMoaners,283,1493,,neg,what the flying f**k has happened to you england?! twats moaning about wearing facemasks like you've just had your freedom taken off you. i feel for your children and old folks because you obviously don't give a f**k about them dying. not a peep in scotland.   #maskmoaners
1283161447544037379,https://twitter.com/Tpopularfront/status/1283161447544037379,If you refuse to wear a mask while shopping then you're a selfish cunt. Come at me. #NoMask,Tpopularfront,2020-07-14 22:08:23+00:00,,,#NoMask,125,1050,,neg,if you refuse to wear a mask while shopping then you're a selfish cunt. come at me.  
1283147373011701761,https://twitter.com/Socialistdawn/status/1283147373011701761,#antivaxxers &amp; #NoMask people. If you’re going to believe random people on the internet more than you believe doctors. Just stop going to see doctors they’re busy people &amp; the rest of us could make better use of your appointments.,Socialistdawn,2020-07-14 21:12:28+00:00,,,#antivaxxers #NoMask,191,1148,,neg,#antivaxxers &amp;   people. if you’re going to believe random people on the internet more than you believe doctors. just stop going to see doctors they’re busy people &amp; the rest of us could make better use of your appointments.
1283141831157583873,https://twitter.com/XantheBearman/status/1283141831157583873,“‘You can’t make me’ is the response a young child having a tantrum makes.....”. #WearAMask If you’re a #NoMask cretin sit quietly in your house grumble away to yourself &amp; stay out of shops. It’s that easy. ,XantheBearman,2020-07-14 20:50:26+00:00,,,#WearAMask #NoMask,93,414,,neg,“‘you can’t make me’ is the response a young child having a tantrum makes.....”. #wearamask if you’re a   cretin sit quietly in your house grumble away to yourself &amp; stay out of shops. it’s that easy. 
1283136780666011656,https://twitter.com/Welshwhippet/status/1283136780666011656,'If you wear a mask you could save someone's life but only have mild inconvenience' Right-wingers - 'No' #NoMask,Welshwhippet,2020-07-14 20:30:22+00:00,,,#NoMask,22,234,,neg,'if you wear a mask you could save someone's life but only have mild inconvenience' right-wingers - 'no'  
1283135948042248204,https://twitter.com/rick_limer/status/1283135948042248204,Masks are a monstrous imposition Say those of a Brexit-y disposition They’ve come out in hives For being asked to save lives Sorry to wake you from this position... #NoMask ,rick_limer,2020-07-14 20:27:04+00:00,,,#NoMask,58,208,,neg,masks are a monstrous imposition say those of a brexit-y disposition they’ve come out in hives for being asked to save lives sorry to wake you from this position...   
1283131774881730561,https://twitter.com/DannyG8991/status/1283131774881730561,When I see #NoMask trending. Be more like Batman! ,DannyG8991,2020-07-14 20:10:29+00:00,,,#NoMask,150,583,,neg,when i see   trending. be more like batman! 
1283125092747292672,https://twitter.com/real_koroku_17/status/1283125092747292672,For the #NoMask and #NoMaskOnMe idiots..,real_koroku_17,2020-07-14 19:43:56+00:00,,,#NoMask #NoMaskOnMe,280,716,,neg,for the   and  onme idiots..
1283122380207009796,https://twitter.com/SeikatsuRed/status/1283122380207009796,With #NoMask trending in the UK *cough England cough* I feel like I have to inform the public that if you’re one of the no masks and I see you dressed up on Halloween WITH a mask. Im going to violently remove it and shove it up your ass. Happy halloweeeeeeeen pic.twitter.com/x9BahNsWE4,SeikatsuRed,2020-07-14 19:33:09+00:00,,,#NoMask,40,251,,neg,with   trending in the uk *cough england cough* i feel like i have to inform the public that if you’re one of the no masks and i see you dressed up on halloween with a mask. im going to violently remove it and shove it up your ass. happy halloweeeeeeeen pic.twitter.com/x9bahnswe4
