id,url,raw_text,username,datetime_tweet,to,mentions,hashtags,retweets,favorites,geo,label,clean_text
1238615571102564352,https://twitter.com/CrochetKris/status/1238615571102564352,#CoronaOutbreak #wearamask #ToiletPaperApocalypse,CrochetKris,2020-03-13 23:58:59+00:00,,,#CoronaOutbreak #wearamask #ToiletPaperApocalypse,0,0,,pos,#coronaoutbreak   #toiletpaperapocalypse
1238555075146022915,https://twitter.com/ItsShinkirooo/status/1238555075146022915,Gotta protect myself from that Corona #coronapocalypse #Covid_19 #WearAMask ,ItsShinkirooo,2020-03-13 19:58:35+00:00,,,#coronapocalypse #Covid_19 #WearAMask,0,1,,pos,gotta protect myself from that corona #coronapocalypse #covid_19   
1238479911506993158,https://twitter.com/TheSpeedSnail/status/1238479911506993158,After what I have read about the amount of active virus in throats of #coronavirus carriers who have yet to show symptoms he has it. I hope Pelosi and other Dems were very careful. The #Republicans...not so much. #FridayThe13th #WearAMask #ProtectAGrandPa #FridayMotivation,TheSpeedSnail,2020-03-13 14:59:55+00:00,renato_mariotti,,#coronavirus #Republicans #FridayThe13th #WearAMask #ProtectAGrandPa #FridayMotivation,0,0,,pos,after what i have read about the amount of active virus in throats of #coronavirus carriers who have yet to show symptoms he has it. i hope pelosi and other dems were very careful. the #republicans...not so much. #fridaythe13th   #protectagrandpa #fridaymotivation
1238460041671262208,https://twitter.com/gisellesaromas/status/1238460041671262208,I had experienced pandemic twice in my life. Trust a HKer we've been through some tough shit. #WuhanCoronavirus #wearamask #WashYourHandsFor20Seconds,gisellesaromas,2020-03-13 13:40:58+00:00,hkguy1988,,#WuhanCoronavirus #wearamask #WashYourHandsFor20Seconds,1,1,,pos,i had experienced pandemic twice in my life. trust a hker we've been through some tough shit. #wuhancoronavirus   #washyourhandsfor20seconds
1238456973739192320,https://twitter.com/Abseil924/status/1238456973739192320,You don't have to have STD to wear a condom you don't have to have coronavirus to wear a mask. #coronavirus #wearamask,Abseil924,2020-03-13 13:28:46+00:00,,,#coronavirus #wearamask,0,2,,pos,you don't have to have std to wear a condom you don't have to have coronavirus to wear a mask. #coronavirus  
1238449443130793992,https://twitter.com/SongdoHospital/status/1238449443130793992,#COVID19 халдвар ихэвчлэн хүнээс хүнд халддаг. Гэхдээ бидний хэрэглэдэг эд зүйлсийн гадаргууд ч халдвар үүсгэгч байх боломжтой... #washyourhands #coronavirus #wearamask #disinfect https://www.instagram.com/p/B9rLdrJB3aY/?igshid=1phkv0qxw4zs9,SongdoHospital,2020-03-13 12:58:51+00:00,,,#COVID19 #washyourhands #washyourhands #coronavirus #wearamask #disinfect,0,0,,pos,#covid19 халдвар ихэвчлэн хүнээс хүнд халддаг. гэхдээ бидний хэрэглэдэг эд зүйлсийн гадаргууд ч халдвар үүсгэгч байх боломжтой... #washyourhands #coronavirus   #disinfect https://www.instagram.com/p/b9rldrjb3ay/?igshid=1phkv0qxw4zs9
1238430821310173185,https://twitter.com/extremeimprov/status/1238430821310173185,Happy Friday the 13th everyone! On today #BeLikeJason and #WearaMask And wash your hands! #FridayThe13th,extremeimprov,2020-03-13 11:44:51+00:00,,,#BeLikeJason #WearaMask #FridayThe13th,2,2,,pos,happy friday the 13th everyone! on today #belikejason and   and wash your hands! #fridaythe13th
1238355454373302272,https://twitter.com/stefixy/status/1238355454373302272,Exactly let’s act now! We can fight this. #keepsafe #WashYourHands #wearamask #donottaketube #stayhomeUK #selfisolate,stefixy,2020-03-13 06:45:22+00:00,business,,#keepsafe #WashYourHands #WashYourHands #wearamask #donottaketube #stayhomeUK #selfisolate,0,1,,pos,exactly let’s act now! we can fight this. #keepsafe #washyourhands   #donottaketube #stayhomeuk #selfisolate
1238321107062665218,https://twitter.com/dirty_bills/status/1238321107062665218,We fish regardless of the corona virus outbreak #dirtybillsguidesvc #wearamask #thefishdontcare,dirty_bills,2020-03-13 04:28:53+00:00,,,#dirtybillsguidesvc #wearamask #thefishdontcare,0,0,,pos,we fish regardless of the corona virus outbreak #dirtybillsguidesvc   #thefishdontcare
1238310835581313025,https://twitter.com/leann_jenn/status/1238310835581313025,NOW in my #etsy shop! Face Mask Protective Masks Custom masks Protective Face Mask Facemask handmade surgical mask #accessories #mask #masks #personalized #facemask #faceprotection #facemasks #custom #HarryPotter #LV #WashYourHands #wearamask https://etsy.me/2vTRgpn,leann_jenn,2020-03-13 03:48:04+00:00,,,#etsy #accessories #mask #masks #personalized #facemask #faceprotection #facemasks #custom #HarryPotter #LV #WashYourHands #WashYourHands #wearamask,14,9,,pos,now in my #etsy shop! face mask protective masks custom masks protective face mask facemask handmade surgical mask #accessories #mask #masks #personalized #facemask #faceprotection #facemasks #custom #harrypotter #lv #washyourhands   https://etsy.me/2vtrgpn
