id,url,raw_text,username,datetime_tweet,to,mentions,hashtags,retweets,favorites,geo,label,clean_text
1260721089283592193,https://twitter.com/WrathOfKhan2016/status/1260721089283592193,Not sure what the fight is about. For most Deplorables a mask would be an improvement. #Resist #WearAMask,WrathOfKhan2016,2020-05-13 23:58:25+00:00,,,#Resist #WearAMask,13,95,,pos,not sure what the fight is about. for most deplorables a mask would be an improvement. #resist  
1260707789036498945,https://twitter.com/yobeyouthforum/status/1260707789036498945,Alhamdulilah. No new case of #COVIDー19 in Yobe State. COVID-19 cases by Local Government. (13) Damaturu (2) Bade (4) Nguru and (1) Geidam LGA. Let’s pray hard and observe #SocialDistancing by #StayAtHome &amp; #TakeResponsibility by #WearAMask to #StopTheSpread in #Yobe State.,yobeyouthforum,2020-05-13 23:05:34+00:00,,,#COVID #SocialDistancing #StayAtHome #StayAtHome #TakeResponsibility #WearAMask #StopTheSpread #Yobe,9,33,,pos,alhamdulilah. no new case of #covidー19 in yobe state. covid-19 cases by local government. (13) damaturu (2) bade (4) nguru and (1) geidam lga. let’s pray hard and observe #socialdistancing by #stayathome &amp; #takeresponsibility by   to #stopthespread in #yobe state.
1260704787735044098,https://twitter.com/georgenelouis/status/1260704787735044098,I love that @GovMLG just demonstrated how folks can easily make a face mask by using a bandana and hair ties. Let’s have courtesy and respect for one another and save lives by wearing face masks! #WearAMask #AllTogetherNM,georgenelouis,2020-05-13 22:53:38+00:00,,@GovMLG,#WearAMask #AllTogetherNM,6,43,,pos,i love that @govmlg just demonstrated how folks can easily make a face mask by using a bandana and hair ties. let’s have courtesy and respect for one another and save lives by wearing face masks!   #alltogethernm
1260703684989784065,https://twitter.com/AuthorKimberley/status/1260703684989784065,Please be safe. This isn't a partisan game and it needs to be taken seriously. #WearAMask ,AuthorKimberley,2020-05-13 22:49:15+00:00,AuthorKimberley,,#WearAMask,8,41,,pos,please be safe. this isn't a partisan game and it needs to be taken seriously.   
1260639808327766020,https://twitter.com/cmc435/status/1260639808327766020,Electricity wasn't introduced into homes until the late 1800's AFTER the Constitution was written. Should we turn out the lights at the Capital? The point is things change move forward with the times and available technology. Why is that a problem for Republicans? #WearAMask,cmc435,2020-05-13 18:35:26+00:00,GOPLeader,,#WearAMask,14,56,,pos,electricity wasn't introduced into homes until the late 1800's after the constitution was written. should we turn out the lights at the capital? the point is things change move forward with the times and available technology. why is that a problem for republicans?  
1260637867144966145,https://twitter.com/DrPulaski2017/status/1260637867144966145,For anyone who questions why wearing a mask is important here’s a helpful visual (creator unknown). If you #WearAMask many thanks from all of us who are high risk or live with those at high risk #StayAtHome #FlattenTheCurve #COVID19,DrPulaski2017,2020-05-13 18:27:43+00:00,,,#WearAMask #StayAtHome #StayAtHome #FlattenTheCurve #COVID19,35,41,,pos,for anyone who questions why wearing a mask is important here’s a helpful visual (creator unknown). if you   many thanks from all of us who are high risk or live with those at high risk #stayathome #flattenthecurve #covid19
1260621792462266369,https://twitter.com/leahkrevit/status/1260621792462266369,I live in Texas. I am staying home. #StayAtHome #QuedateEnCasa I wear a mask when I do go out (post office recycling occasional grocery store). #WearAMask I will #VoteBlue in November either by mail or at the polls depending. I WILL VOTE. #JoeBidenForPresident2020 ,leahkrevit,2020-05-13 17:23:51+00:00,B52Malmet,,#StayAtHome #StayAtHome #QuedateEnCasa #QuedateEnCasa #WearAMask #VoteBlue #JoeBidenForPresident2020,43,144,,pos,i live in texas. i am staying home. #stayathome #quedateencasa i wear a mask when i do go out (post office recycling occasional grocery store).   i will #voteblue in november either by mail or at the polls depending. i will vote. #joebidenforpresident2020 
1260621254035296256,https://twitter.com/Frances_Fisher/status/1260621254035296256,If 80% of Americans Wore Masks #COVID-19 Infections Would Plummet New Study Says | Vanity Fair #WearAMask #Masks4All #covid19,Frances_Fisher,2020-05-13 17:21:42+00:00,,,#COVID #WearAMask #Masks4All #covid19,63,118,,pos,if 80% of americans wore masks #covid-19 infections would plummet new study says | vanity fair   #masks4all #covid19
1260620534729105410,https://twitter.com/mayatcontreras/status/1260620534729105410,There is an increase in #COVID19 cases throughout the country. 147000 deaths now projected in the U.S. by August 4. Please #StayAtHome if you can’t #WearAMask and #WashYourHands,mayatcontreras,2020-05-13 17:18:51+00:00,,,#COVID19 #StayAtHome #StayAtHome #WearAMask #WashYourHands #WashYourHands,22,33,,pos,there is an increase in #covid19 cases throughout the country. 147000 deaths now projected in the u.s. by august 4. please #stayathome if you can’t   and #washyourhands
1260612643087364101,https://twitter.com/artist4ever/status/1260612643087364101,I’m finding that people who haven’t gotten the virus and don’t know anyone else that has are deciding it’s no big deal and let’s move on. Did I say “people”? I meant “republicans”. #COVID19 #WearAMask,artist4ever,2020-05-13 16:47:29+00:00,,,#COVID19 #WearAMask,10,31,,pos,i’m finding that people who haven’t gotten the virus and don’t know anyone else that has are deciding it’s no big deal and let’s move on. did i say “people”? i meant “republicans”. #covid19  
1260603815075745798,https://twitter.com/psycocat/status/1260603815075745798,Only a fool goes into battle without any armor. #WearAMask,psycocat,2020-05-13 16:12:25+00:00,Stonekettle,,#WearAMask,24,212,,pos,only a fool goes into battle without any armor.  
