id,url,raw_text,username,datetime_tweet,to,mentions,hashtags,retweets,favorites,geo,label,clean_text
1295113665956524039,https://twitter.com/Tela918/status/1295113665956524039,The schools reopening will show us if these scenarios play out. Masks are made to be worn in certain environments. Not while walking down the aisle in WalMart or while jogging in the neighborhoods....and children playing in masks #NoMask ,Tela918,2020-08-16 21:42:14+00:00,,,#NoMask,4,9,,neg,the schools reopening will show us if these scenarios play out. masks are made to be worn in certain environments. not while walking down the aisle in walmart or while jogging in the neighborhoods....and children playing in masks   
1295104670759890947,https://twitter.com/2A_AndyD/status/1295104670759890947,today is August 16th 2020 the 16th day of Dictator @GovEvers mask mandate guess what...I WILL NOT COMPLY I have the constitutional protections to life liberty and the pursuit of happiness. You have no control of my life only I do. #NoMask #IwillNOTcomply #tyranny #Wisconsin,2A_AndyD,2020-08-16 21:06:30+00:00,,@GovEvers,#NoMask #IwillNOTcomply #tyranny #Wisconsin,0,2,,neg,today is august 16th 2020 the 16th day of dictator @govevers mask mandate guess what...i will not comply i have the constitutional protections to life liberty and the pursuit of happiness. you have no control of my life only i do.   #iwillnotcomply #tyranny #wisconsin
1295087323776835585,https://twitter.com/littleelohim/status/1295087323776835585,So mask wearers. Why do I smell solvent when I am spray painting using my N95 mask? Shouldn’t the mask stop the vapour? #nomask,littleelohim,2020-08-16 19:57:34+00:00,,,#nomask,3,7,,neg,so mask wearers. why do i smell solvent when i am spray painting using my n95 mask? shouldn’t the mask stop the vapour?  
1295084073107456007,https://twitter.com/MooBox3/status/1295084073107456007,I'm surprised they didn't just say she had the fake virus and add her to the score board. People can be sick without coronavirus again? #nomask,MooBox3,2020-08-16 19:44:39+00:00,qeuyou,,#nomask,0,0,,neg,i'm surprised they didn't just say she had the fake virus and add her to the score board. people can be sick without coronavirus again?  
1295074755897245697,https://twitter.com/StevenJ56038726/status/1295074755897245697,You have the credibility of aa amtrack salesman. No one should listen to this clown. #nomask #openkentucky,StevenJ56038726,2020-08-16 19:07:37+00:00,GovAndyBeshear,,#nomask #openkentucky,1,5,,neg,you have the credibility of aa amtrack salesman. no one should listen to this clown.   #openkentucky
1295069178697842689,https://twitter.com/JayDom57519174/status/1295069178697842689,In the gas station today paying with no mask on. I was standing in line and I see 3 others looking at me. All of the sudden they decide to remove theirs as well! People are waking up!! This is the mentality MSM and libs do not want us having!! #Trump2020 #NoMask #Plandemic,JayDom57519174,2020-08-16 18:45:28+00:00,,,#Trump2020 #NoMask #Plandemic,2,4,,neg,in the gas station today paying with no mask on. i was standing in line and i see 3 others looking at me. all of the sudden they decide to remove theirs as well! people are waking up!! this is the mentality msm and libs do not want us having!! #trump2020   #plandemic
1295063968894070784,https://twitter.com/realJackAdler/status/1295063968894070784,darwin's theory is about evolving (& it is wrong). this society has DEVOLVED into mindless slaves...exhibit A: the mask. #nomask #Enough #WakeUp,realJackAdler,2020-08-16 18:24:45+00:00,JoErykah,,#nomask #Enough #WakeUp,0,0,,neg,darwin's theory is about evolving (& it is wrong). this society has devolved into mindless slaves...exhibit a: the mask.   #enough #wakeup
1295061222883237889,https://twitter.com/Pay10_O/status/1295061222883237889,Remember when they said 2.2 million people were going to die from this sickness... Still trying to wrap my head around this “pandemic”. Sad thing is the way they’ve recorded the wuflu numbers we still don’t know if this is accurate. #nomask #COVID19,Pay10_O,2020-08-16 18:13:51+00:00,,,#nomask #COVID19,0,3,,neg,remember when they said 2.2 million people were going to die from this sickness... still trying to wrap my head around this “pandemic”. sad thing is the way they’ve recorded the wuflu numbers we still don’t know if this is accurate.   #covid19
1295042305603313665,https://twitter.com/robin49318897/status/1295042305603313665,It’s not “just a mask!” There will always be more and you can bank on it. Stand up and push back! And for the love of all things holy use your brain! #notjustamask #coronavirus #NoMask ,robin49318897,2020-08-16 16:58:41+00:00,,,#notjustamask #coronavirus #NoMask,0,1,,neg,it’s not “just a mask!” there will always be more and you can bank on it. stand up and push back! and for the love of all things holy use your brain! #notjustamask #coronavirus   
1295013011359440896,https://twitter.com/Mad_Hatter_Tea/status/1295013011359440896,If you're an American you need to see this... If you're European 4 weeks after it hits America it will hit Europe... https://secure.caseyresearch.com/?cid=MKT472896&amp;eid=MKT483794&amp;encryptedSnaid=p09bRD%20jqs9bG%20tWudk%203kl3momt%20ZtUVulCEmk82Ok%3D&amp;snaid=SAC0017619689&amp;step=start&amp;emailjobid=4782476&amp;emailname=200816-PBD-Free-TCR-Endgame-Ded&amp;assetId=AST142584&amp;page=1 Please wake up people... #WakeUp #NoMask #NoLockdown #NoVaccine #CovidHoax @DeplorableLuna,Mad_Hatter_Tea,2020-08-16 15:02:16+00:00,,@DeplorableLuna,#WakeUp #NoMask #NoLockdown #NoVaccine #CovidHoax,3,4,,neg,if you're an american you need to see this... if you're european 4 weeks after it hits america it will hit europe... https://secure.caseyresearch.com/?cid=mkt472896&amp;eid=mkt483794&amp;encryptedsnaid=p09brd%20jqs9bg%20twudk%203kl3momt%20ztuvulcemk82ok%3d&amp;snaid=sac0017619689&amp;step=start&amp;emailjobid=4782476&amp;emailname=200816-pbd-free-tcr-endgame-ded&amp;assetid=ast142584&amp;page=1 please wake up people... #wakeup   #nolockdown #novaccine #covidhoax @deplorableluna
1294963216880041985,https://twitter.com/umashika567/status/1294963216880041985,In Japan there will be an overwhelming increase in the number of people who die of heat stroke rather than those who die of corona. #NoMasks #NoMask ,umashika567,2020-08-16 11:44:24+00:00,,,#NoMasks #NoMask,1,5,,neg,in japan there will be an overwhelming increase in the number of people who die of heat stroke rather than those who die of corona.  s   
1294880641549504518,https://twitter.com/MooBox3/status/1294880641549504518,This guy again LOL #nomask pic.twitter.com/zACtlPvTw6,MooBox3,2020-08-16 06:16:17+00:00,John_Gardi,,#nomask,0,0,,neg,this guy again lol   pic.twitter.com/zactlpvtw6
1294844573592715266,https://twitter.com/canadiandrea4/status/1294844573592715266,Fear mongers! #NoMask #Plandemic,canadiandrea4,2020-08-16 03:52:58+00:00,CBCNews,,#NoMask #Plandemic,23,35,,neg,fear mongers!   #plandemic
1294841993722503175,https://twitter.com/dddmoshe/status/1294841993722503175,Check out the #mask vs #nomask song on @Deezer,dddmoshe,2020-08-16 03:42:42+00:00,,@Deezer,#mask #nomask,0,0,,neg,check out the #mask vs   song on @deezer
1294816846395449344,https://twitter.com/BellaSiena/status/1294816846395449344,Heroes. #NoMask #impeachnewsome,BellaSiena,2020-08-16 02:02:47+00:00,ElijahSchaffer,,#NoMask #impeachnewsome,0,0,,neg,heroes.   #impeachnewsome
