id,url,raw_text,username,datetime_tweet,to,mentions,hashtags,retweets,favorites,geo,label,clean_text
1294051356060262403,https://twitter.com/CTZebra/status/1294051356060262403,Darlene Andes 54yo Public Health Emergency Coordinator Mercer County NJ died of #covid19 4/5 one day after working a covid testing site she had been instrumental in setting up. She had a talent for health education. #healthcareheroes #WearAMask https://communitynews.org/2020/05/08/darlene-andes-brought-life-and-passion-to-role-of-public-health-educator/,CTZebra,2020-08-13 23:21:00+00:00,,,#covid19 #healthcareheroes #WearAMask,51,115,,pos,darlene andes 54yo public health emergency coordinator mercer county nj died of #covid19 4/5 one day after working a covid testing site she had been instrumental in setting up. she had a talent for health education. #healthcareheroes   https://communitynews.org/2020/05/08/darlene-andes-brought-life-and-passion-to-role-of-public-health-educator/
1294048839410753536,https://twitter.com/Mariners/status/1294048839410753536,No days off when it comes to wearing a mask. @KCPubHealth | #WearAMask ,Mariners,2020-08-13 23:11:00+00:00,,@KCPubHealth,#WearAMask,36,452,,pos,no days off when it comes to wearing a mask. @kcpubhealth |   
1294046123909427200,https://twitter.com/UNPeacekeeping/status/1294046123909427200,Peacekeepers #WearAMask to protect each other and the communities they serve. #WorldMaskWeek #A4P For more on @WHO mask guidance http://ow.ly/bWFH50AYF6F,UNPeacekeeping,2020-08-13 23:00:12+00:00,,@WHO,#WearAMask #WorldMaskWeek #A4P,33,89,,pos,peacekeepers   to protect each other and the communities they serve. #worldmaskweek #a4p for more on @who mask guidance http://ow.ly/bwfh50ayf6f
1294043863783358464,https://twitter.com/MamaArmy126/status/1294043863783358464,Just like you would need water in the desert #BTS needs to see #BTSARMY LIVE and in person. Let's work together to make this happen! #WearAMask #MapOfTheSoulOne @BTS_twt #방탄소년단 #RM #Jin #Suga #Jhope #Jimin #V #Jungkook,MamaArmy126,2020-08-13 22:51:13+00:00,,@BTS_twt,#BTS #BTS #BTSARMY #BTSARMY #WearAMask #MapOfTheSoulOne #RM #Jin #Suga #Jhope #Jimin #V #Jungkook,38,70,,pos,just like you would need water in the desert #bts needs to see #btsarmy live and in person. let's work together to make this happen!   #mapofthesoulone @bts_twt #방탄소년단 #rm #jin #suga #jhope #jimin #v #jungkook
1294031234197270528,https://twitter.com/CDCDirector/status/1294031234197270528,I wear my mask to ensure #COVIDStopsWithMe and I ask all Americans to #WearAMask to help slow the spread of #COVID19. https://bit.ly/2R9av5m #WorldMaskWeek,CDCDirector,2020-08-13 22:01:02+00:00,,,#COVIDStopsWithMe #WearAMask #COVID19 #WorldMaskWeek,117,335,,pos,i wear my mask to ensure #covidstopswithme and i ask all americans to   to help slow the spread of #covid19. https://bit.ly/2r9av5m #worldmaskweek
1294000660145483776,https://twitter.com/AsemWORLD/status/1294000660145483776,NEW MUSIC VIDEO/AUDIO ASEM- MAGICIAN OUT NOW #Asem #AsemMusic #WeatherChannel #Ep #ComingSoon #MusicalKing #WearAMask ,AsemWORLD,2020-08-13 19:59:33+00:00,,,#Asem #AsemMusic #WeatherChannel #Ep #ComingSoon #MusicalKing #WearAMask,42,152,,pos,new music video/audio asem- magician out now #asem #asemmusic #weatherchannel #ep #comingsoon #musicalking   
1293997427687485440,https://twitter.com/Cary_Elwes/status/1293997427687485440,⁦.⁦@CDCgov⁩ Director warns everyone to #WearAMask or face possibly the worst fall in US health history. Flu season is upon us which will only create confusion &amp; fear since both viruses have similar symptoms. So pls get your #FluShot &amp; #WearAMask ,Cary_Elwes,2020-08-13 19:46:42+00:00,,@CDCgov,#WearAMask #FluShot #WearAMask,71,296,,pos,⁦.⁦@cdcgov⁩ director warns everyone to   or face possibly the worst fall in us health history. flu season is upon us which will only create confusion &amp; fear since both viruses have similar symptoms. so pls get your #flushot &amp;   
1293995540250845184,https://twitter.com/irishrygirl/status/1293995540250845184,If I can be charged with indecency for not wearing pants in public not wearing a mask in public should carry the same charge.. #WearAMask,irishrygirl,2020-08-13 19:39:12+00:00,,,#WearAMask,53,492,,pos,if i can be charged with indecency for not wearing pants in public not wearing a mask in public should carry the same charge..  
1293994167090151424,https://twitter.com/LightFighter91B/status/1293994167090151424,While failed #Democrat policies allow their cities to be looted and burnt to the ground by their own supporters they continue to keep their boot pressed firmly down on the necks of law abiding citizens. “#WearAMask sheep — even though I don’t.” ,LightFighter91B,2020-08-13 19:33:45+00:00,,,#Democrat #WearAMask,47,37,,pos,while failed #democrat policies allow their cities to be looted and burnt to the ground by their own supporters they continue to keep their boot pressed firmly down on the necks of law abiding citizens. “  sheep — even though i don’t.” 
1293993158930571264,https://twitter.com/drjcm/status/1293993158930571264,Per Board Resolution the @HilliardSchools will start school in eLearning but we are heading in the right direction. #WearAMask &amp; we will shift to Hybrid soon. I will present options to include “Hilliard Data” to the Board at the Work Session on 8/24. ,drjcm,2020-08-13 19:29:44+00:00,,@HilliardSchools,#WearAMask,31,126,,pos,per board resolution the @hilliardschools will start school in elearning but we are heading in the right direction.   &amp; we will shift to hybrid soon. i will present options to include “hilliard data” to the board at the work session on 8/24. 
