id,url,raw_text,username,datetime_tweet,to,mentions,hashtags,retweets,favorites,geo,label,clean_text
1275938100556861441,https://twitter.com/rothschildmd/status/1275938100556861441,"Like many conspiracy theory documents this one is easy to spot due to its numerous typos incoherence and bizarrely huge ""fines"" that it touts. #WearAMask ",rothschildmd,2020-06-24 23:45:23+00:00,vote4robgill,,#WearAMask,13,63,,pos,"like many conspiracy theory documents this one is easy to spot due to its numerous typos incoherence and bizarrely huge ""fines"" that it touts.   "
1275937635790467072,https://twitter.com/DavidJFielding/status/1275937635790467072,#COVID19 has not gone away. Do your part to slow the spread. Wear a mask. #wearamask #weareinthistogether #maythepowerprotectyou ,DavidJFielding,2020-06-24 23:43:32+00:00,,,#COVID19 #wearamask #weareinthistogether #maythepowerprotectyou,81,226,,pos,#covid19 has not gone away. do your part to slow the spread. wear a mask.   #weareinthistogether #maythepowerprotectyou 
1275923594896379904,https://twitter.com/stacy_hurt/status/1275923594896379904,I conducted business today at a place with a sign on the door to #WearAMask I got inside to a cashier not wearing a mask- I said “Masks right?” He said “We’re over that” I said “I’m not. I’m a stage 4 #cancer survivor.” He just stared at me maskless. Herein lies our problem ,stacy_hurt,2020-06-24 22:47:45+00:00,,,#WearAMask #cancer,26,152,,pos,i conducted business today at a place with a sign on the door to   i got inside to a cashier not wearing a mask- i said “masks right?” he said “we’re over that” i said “i’m not. i’m a stage 4 #cancer survivor.” he just stared at me maskless. herein lies our problem 
1275916449207537664,https://twitter.com/HuffmanForNC/status/1275916449207537664,Wednesday update on #Covid19 #WearAMask in NC NC Primaries Justice in Policing Act. #NC13 Please R/T,HuffmanForNC,2020-06-24 22:19:21+00:00,,,#Covid19 #WearAMask #NC13,62,83,,pos,wednesday update on #covid19   in nc nc primaries justice in policing act. #nc13 please r/t
1275911272744304640,https://twitter.com/WrathOfKhan2016/status/1275911272744304640,Literally the most effective thing you can do to fight COVID-19 is wear a mask yet Trumpers would rather inject themselves with hyroxychloroquine and bleach and scream at people who wear them. Do we honestly think they would get the vaccine once it’s available? #WearAMask,WrathOfKhan2016,2020-06-24 21:58:47+00:00,,,#WearAMask,18,62,,pos,literally the most effective thing you can do to fight covid-19 is wear a mask yet trumpers would rather inject themselves with hyroxychloroquine and bleach and scream at people who wear them. do we honestly think they would get the vaccine once it’s available?  
1275907168668024833,https://twitter.com/nancylevine/status/1275907168668024833,This is what we're up against -- Trump Cult followers don't believe in science. Is the Rapture almost here to pick them up? #WearAMask #ScienceIsReal #Biden2020 #VoteBlue,nancylevine,2020-06-24 21:42:28+00:00,,,#WearAMask #ScienceIsReal #Biden2020 #VoteBlue,23,34,,pos,this is what we're up against -- trump cult followers don't believe in science. is the rapture almost here to pick them up?   #scienceisreal #biden2020 #voteblue
1275886268166082561,https://twitter.com/jeneuston/status/1275886268166082561,what’s your excuse again? #WearAMask ,jeneuston,2020-06-24 20:19:25+00:00,yashar,,#WearAMask,23,134,,pos,what’s your excuse again?   
1275883720973713410,https://twitter.com/MeganMarie289/status/1275883720973713410,If you don't want to wear a mask allow me to be the one to administer your swab test. I promise to have it go up far enough to change all your thoughts! #wearamask #maskupMichigan,MeganMarie289,2020-06-24 20:09:18+00:00,,,#wearamask #maskupMichigan,19,150,,pos,if you don't want to wear a mask allow me to be the one to administer your swab test. i promise to have it go up far enough to change all your thoughts!   #maskupmichigan
1275880633227718657,https://twitter.com/HenryTContreras/status/1275880633227718657,California has seen a spike in #COVID19 Please wear a mask. We have three family members who work in the medical field and public who caught this virus. One is in a coma one died the other is in quarantine. We can only beat this together! #WearAMask #StrongerTogether ,HenryTContreras,2020-06-24 19:57:02+00:00,,,#COVID19 #WearAMask #StrongerTogether,17,31,,pos,california has seen a spike in #covid19 please wear a mask. we have three family members who work in the medical field and public who caught this virus. one is in a coma one died the other is in quarantine. we can only beat this together!   #strongertogether 
1275876466194911232,https://twitter.com/RisaDorken/status/1275876466194911232,Time is flying by with you by my side! Celebrating 3 years of marriage today!! #happyanniversary #gettingtakeout #love #grateful #wearamask ,RisaDorken,2020-06-24 19:40:28+00:00,,,#happyanniversary #gettingtakeout #love #grateful #grateful #wearamask,6,684,,pos,time is flying by with you by my side! celebrating 3 years of marriage today!! #happyanniversary #gettingtakeout #love #grateful   
