id,url,raw_text,username,datetime_tweet,to,mentions,hashtags,retweets,favorites,geo,label,clean_text
1289711068311363589,https://twitter.com/marie5483/status/1289711068311363589,I was recently on a Delta flight & they made it very clear that everyone had to wear masks & everyone complied. Apparently they are really serious about it! What is the big deal? Put on the damn mask!! #WearAMask ,marie5483,2020-08-01 23:54:15+00:00,AnaCabrera,,#WearAMask,96,558,,pos,i was recently on a delta flight & they made it very clear that everyone had to wear masks & everyone complied. apparently they are really serious about it! what is the big deal? put on the damn mask!!   
1289701616657018880,https://twitter.com/subtextiel/status/1289701616657018880,Stay safe out there friends. I’ve done my best to stay sunny during this but having COVID is scary. I’m thankful that my experience isn’t nearly as bad as it could be. Please keep us safe wear a mask. I want to get back to caring for your furbabies. #GISH #WearAMask #item103,subtextiel,2020-08-01 23:16:41+00:00,,,#GISH #WearAMask #item103,37,282,,pos,stay safe out there friends. i’ve done my best to stay sunny during this but having covid is scary. i’m thankful that my experience isn’t nearly as bad as it could be. please keep us safe wear a mask. i want to get back to caring for your furbabies. #gish   #item103
1289685670655483904,https://twitter.com/pepeetovalencia/status/1289685670655483904,It occurred to me that there’s a narrative about testing versus number of cases. We test more we have more cases. If I show you only two fingers...the other eight don’t exist? #wearamask #BeGoodToEachOther,pepeetovalencia,2020-08-01 22:13:19+00:00,,,#wearamask #BeGoodToEachOther,13,140,,pos,it occurred to me that there’s a narrative about testing versus number of cases. we test more we have more cases. if i show you only two fingers...the other eight don’t exist?   #begoodtoeachother
1289683986487230465,https://twitter.com/YNB/status/1289683986487230465,Pretty simple to me. It’s just a mask. #WearAMask ,YNB,2020-08-01 22:06:38+00:00,CNNPR,,#WearAMask,60,377,,pos,pretty simple to me. it’s just a mask.   
1289682043471683584,https://twitter.com/JohnLegere/status/1289682043471683584,#WearAMask Please and ThankYou! By the way #MasksAreCool  and if it becomes clear that we should wear Goggles or a Face shield  count me in a I’ll go first! #LeadersLead (Attention leaders YES I’m talking to YOU sir),JohnLegere,2020-08-01 21:58:54+00:00,,,#WearAMask #MasksAreCool #LeadersLead,59,606,,pos,  please and thankyou! by the way #masksarecool  and if it becomes clear that we should wear goggles or a face shield  count me in a i’ll go first! #leaderslead (attention leaders yes i’m talking to you sir)
1289667448854032386,https://twitter.com/AutMomJen/status/1289667448854032386,.@danpfeiffer I’m making friends with grumpy old white men in the urgent care waiting room. #bustedankle #untrumpingamerica #vote #WearAMask @crookedmedia,AutMomJen,2020-08-01 21:00:55+00:00,,@danpfeiffer @crookedmedia,#bustedankle #untrumpingamerica #vote #WearAMask,11,314,,pos,.@danpfeiffer i’m making friends with grumpy old white men in the urgent care waiting room. #bustedankle #untrumpingamerica #vote   @crookedmedia
1289666534651043840,https://twitter.com/thatgirlondeck/status/1289666534651043840,this is so good yup that’s how dumb you sound when you say you won’t wear a mask #WearAMask ,thatgirlondeck,2020-08-01 20:57:17+00:00,,,#WearAMask,30,67,,pos,this is so good yup that’s how dumb you sound when you say you won’t wear a mask   
1289665478177112064,https://twitter.com/dbaneworleans/status/1289665478177112064,Music clubs were the first to be closed & will be the last to reopen.. Most won’t make it w/out your help. #SaveOurStages #WearAMask http://saveourstages.com – at d.b.a.,dbaneworleans,2020-08-01 20:53:05+00:00,,,#SaveOurStages #WearAMask,48,100,,pos,music clubs were the first to be closed & will be the last to reopen.. most won’t make it w/out your help. #saveourstages   http://saveourstages.com – at d.b.a.
1289660714546876416,https://twitter.com/jenheemstra/status/1289660714546876416,“people infected with SARS-CoV-2 exhaled 1000–100000 copies per minute of viral RNA” Thousands of copies. Every minute. #WearAMask ,jenheemstra,2020-08-01 20:34:09+00:00,,,#WearAMask,241,418,,pos,“people infected with sars-cov-2 exhaled 1000–100000 copies per minute of viral rna” thousands of copies. every minute.   
1289659785856421888,https://twitter.com/DrDinD/status/1289659785856421888,I have decided that when I see people on the street in situations where they could breathe on me as I walk by and they have no mask I will call them out. I did it today for the first time. He sarcastically thanked me for the unsolicited advice. #WearAMask ,DrDinD,2020-08-01 20:30:28+00:00,,,#WearAMask,32,206,,pos,i have decided that when i see people on the street in situations where they could breathe on me as i walk by and they have no mask i will call them out. i did it today for the first time. he sarcastically thanked me for the unsolicited advice.   
