id,url,raw_text,username,datetime_tweet,to,mentions,hashtags,retweets,favorites,geo,label,clean_text
1279545400001732608,https://twitter.com/TondanUpadat/status/1279545400001732608,They cannot take anything we are unwilling to give. #IndependenceDay #NoMask #FortLauderdaleFL,TondanUpadat,2020-07-04 22:39:30+00:00,,,#IndependenceDay #NoMask #FortLauderdaleFL,26,52,,neg,they cannot take anything we are unwilling to give. #independenceday   #fortlauderdalefl
1279520797137272834,https://twitter.com/Guy2020Canadian/status/1279520797137272834,It is my understanding that the councillors of the @ottawacity will meet July 15 to vote on making masks mandatory. Absolutely NOT! You want to wear a mask that is your choice but not mine! @JimWatsonOttawa #COVID__19 #NoMask,Guy2020Canadian,2020-07-04 21:01:45+00:00,,@ottawacity @JimWatsonOttawa,#COVID__19 #NoMask,4,12,,neg,it is my understanding that the councillors of the @ottawacity will meet july 15 to vote on making masks mandatory. absolutely not! you want to wear a mask that is your choice but not mine! @jimwatsonottawa #covid__19  
1279491614461870081,https://twitter.com/johnnydork/status/1279491614461870081,Enjoying my freedom this July 4th #NoMask #MAGA,johnnydork,2020-07-04 19:05:47+00:00,,,#NoMask #MAGA,0,16,,neg,enjoying my freedom this july 4th   #maga
1279486691703742465,https://twitter.com/votenickmoutos/status/1279486691703742465,Just another step toward the #MarkOfTheBeast #NoMask #ChinaVirus #Plandemic #BowDownOnlyToGOD https://www.oann.com/surgeon-general-wearing-face-mask-means-more-freedom/,votenickmoutos,2020-07-04 18:46:13+00:00,,,#MarkOfTheBeast #NoMask #ChinaVirus #Plandemic #BowDownOnlyToGOD,28,19,,neg,just another step toward the #markofthebeast   #chinavirus #plandemic #bowdownonlytogod https://www.oann.com/surgeon-general-wearing-face-mask-means-more-freedom/
1279483381449756673,https://twitter.com/Fearless2T1_7/status/1279483381449756673,FREEDOM. #NoMask ,Fearless2T1_7,2020-07-04 18:33:04+00:00,JoeBiden,,#NoMask,7,46,,neg,freedom.   
1279480297281785858,https://twitter.com/telohno/status/1279480297281785858,I was thinking if laying down one's life for their country means not wearing a mask I'd say we got off a lot easier than our forefathers did. #NoMaskOnMe #NoMask,telohno,2020-07-04 18:20:49+00:00,Jordan_Sather_,,#NoMaskOnMe #NoMask,0,7,,neg,i was thinking if laying down one's life for their country means not wearing a mask i'd say we got off a lot easier than our forefathers did.  onme  
1279477559789486080,https://twitter.com/dmills3710/status/1279477559789486080,News: July 4 2020 Latest #Globalist Marketing Plan Mass Tracking COVI-PASS Immunity Passports To Be Rolled Out In 15 Countries #NoMask #NoVaccineForMe #NoCOVIPASS https://www.zerohedge.com/political/mass-tracking-covi-pass-immunity-passports-be-rolled-out-15-countries https://twitter.com/dmills3710/status/1247653063952908288,dmills3710,2020-07-04 18:09:56+00:00,,,#Globalist #NoMask #NoVaccineForMe #NoCOVIPASS,32,24,,neg,news: july 4 2020 latest #globalist marketing plan mass tracking covi-pass immunity passports to be rolled out in 15 countries   #novaccineforme #nocovipass https://www.zerohedge.com/political/mass-tracking-covi-pass-immunity-passports-be-rolled-out-15-countries https://twitter.com/dmills3710/status/1247653063952908288
1279457451163570183,https://twitter.com/themodalice/status/1279457451163570183,Is wearing a mask the new Sharia Law? Where's the evidence that wearing a mask prevents the spread of the virus? This entire thing is getting weird Mr. President #nomask,themodalice,2020-07-04 16:50:02+00:00,realDonaldTrump,,#nomask,1,12,,neg,is wearing a mask the new sharia law? where's the evidence that wearing a mask prevents the spread of the virus? this entire thing is getting weird mr. president  
1279431021696606208,https://twitter.com/PixiesDoRule/status/1279431021696606208,It's OUR Independence Day! Let's FILL the beaches parks streams and campgrounds! MAKE NOISE AMERICA and BURN THOSE MASKS! STAND UP! #4thofJuly2020 #NoMask #WWG1WGA #NoCovid OUR FREEDOM DEPENDS UPON YOUR ACTION. #GodWins God cannot move through vessels that won't! ,PixiesDoRule,2020-07-04 15:05:00+00:00,,,#4thofJuly2020 #NoMask #WWG1WGA #NoCovid #GodWins,4,7,,neg,it's our independence day! let's fill the beaches parks streams and campgrounds! make noise america and burn those masks! stand up! #4thofjuly2020   #wwg1wga #nocovid our freedom depends upon your action. #godwins god cannot move through vessels that won't! 
1279425854116945925,https://twitter.com/lisafeb4/status/1279425854116945925,My new mission is when I see people at the grocery store not wearing a mask telling them thank you for not wearing one. #NoMask #independenceday2020,lisafeb4,2020-07-04 14:44:28+00:00,,,#NoMask #independenceday2020,0,3,,neg,my new mission is when i see people at the grocery store not wearing a mask telling them thank you for not wearing one.   #independenceday2020
1279421685628669953,https://twitter.com/Liz_Scenicroute/status/1279421685628669953,#NoMask Just ask Fauci and the surgeon general ,Liz_Scenicroute,2020-07-04 14:27:55+00:00,delbigtree,,#NoMask,2,2,,neg,  just ask fauci and the surgeon general 
1279403686805090304,https://twitter.com/lleslie2278/status/1279403686805090304,I’m SO DISAPPOINTED IN @GregAbbott_TX! I’ve Contacted His Office &amp; @SenTedCruz’s Office Cuz The MANDATE (NOT LAW) Violates My Constitutional Rights Denies Me Goods &amp; Services Risks My Good Health &amp; Subjects Me 2 Fines/Arrests! As A Disabled Houston Firefighter I Say #NoMask,lleslie2278,2020-07-04 13:16:23+00:00,prayingmedic,@GregAbbott_TX @SenTedCruz,#NoMask,50,177,,neg,i’m so disappointed in @gregabbott_tx! i’ve contacted his office &amp; @sentedcruz’s office cuz the mandate (not law) violates my constitutional rights denies me goods &amp; services risks my good health &amp; subjects me 2 fines/arrests! as a disabled houston firefighter i say  
1279394709744607233,https://twitter.com/RobertHamza8/status/1279394709744607233,Each individual makes up their own mind.... Mask or #NoMask Your Choice My Choice,RobertHamza8,2020-07-04 12:40:43+00:00,,,#NoMask,1,2,,neg,each individual makes up their own mind.... mask or   your choice my choice
1279385359701377024,https://twitter.com/EricJLyman/status/1279385359701377024,I showed or sent this 4-min video from my home state #Florida to 14 European friends and ALL of 'em no exceptions said these folks had to be actors. Yes Europe's astonished that #coronavirus #mask vs #nomask is political in the #USA. #floridacovid,EricJLyman,2020-07-04 12:03:34+00:00,,,#Florida #coronavirus #mask #nomask #USA #floridacovid,1,12,,neg,i showed or sent this 4-min video from my home state #florida to 14 european friends and all of 'em no exceptions said these folks had to be actors. yes europe's astonished that #coronavirus #mask vs   is political in the #usa. #floridacovid
