id,url,raw_text,username,datetime_tweet,to,mentions,hashtags,retweets,favorites,geo,label,clean_text
1285358893984559105,https://twitter.com/DrEricDing/status/1285358893984559105,A good reminder how COVID is not just death that matters. It’s also the long term morbidly. The viruses infectiousness means it can potentially weigh down millions of people with chronic symptoms when we finally count up the sick and injured from the pandemic. #WearAMask #covid19,DrEricDing,2020-07-20 23:40:15+00:00,meganranney,,#WearAMask #covid19,400,651,,pos,a good reminder how covid is not just death that matters. it’s also the long term morbidly. the viruses infectiousness means it can potentially weigh down millions of people with chronic symptoms when we finally count up the sick and injured from the pandemic.   #covid19
1285357453597696000,https://twitter.com/anna_swink1/status/1285357453597696000,Let’s make wearing a mask cool @NWMOSTATE Yes.. -They are hot -Can be uncomfortable However -I wear this to protect those that are at more of a higher risk Let’s stay on campus all semester! #wearamask #bearcats,anna_swink1,2020-07-20 23:34:32+00:00,,@NWMOSTATE,#wearamask #bearcats,23,152,,pos,let’s make wearing a mask cool @nwmostate yes.. -they are hot -can be uncomfortable however -i wear this to protect those that are at more of a higher risk let’s stay on campus all semester!   #bearcats
1285354851522633728,https://twitter.com/PatrickDempsey/status/1285354851522633728,We are in this together. Please respect the people around you and wear a mask. #WearAMask #ItsABeautifuDayToSaveLives,PatrickDempsey,2020-07-20 23:24:11+00:00,,,#WearAMask #ItsABeautifuDayToSaveLives,6069,27724,,pos,we are in this together. please respect the people around you and wear a mask.   #itsabeautifudaytosavelives
1285345763703357441,https://twitter.com/DougColtart/status/1285345763703357441,*btw we literally took our masks off just for this pic after an entire day of wearing them and put them straight back on afterwards. #WearAMask ,DougColtart,2020-07-20 22:48:05+00:00,,,#WearAMask,61,562,,pos,*btw we literally took our masks off just for this pic after an entire day of wearing them and put them straight back on afterwards.   
1285339368459243521,https://twitter.com/JosephSakran/status/1285339368459243521,Glad that someone has finally come along with the accepting the concept that’s it’s Patriotic to #WearAMask. ,JosephSakran,2020-07-20 22:22:40+00:00,,,#WearAMask,38,102,,pos,glad that someone has finally come along with the accepting the concept that’s it’s patriotic to  . 
1285338704353976322,https://twitter.com/Garossino/status/1285338704353976322,#WearAMask Albertans please respect &amp; follow BC protocols. Am hearing of a LOT of Americans visiting &amp; a LOT of quarantine cheats. We should close border to Alaska tourism.,Garossino,2020-07-20 22:20:02+00:00,,,#WearAMask,31,165,,pos,  albertans please respect &amp; follow bc protocols. am hearing of a lot of americans visiting &amp; a lot of quarantine cheats. we should close border to alaska tourism.
1285338139100426240,https://twitter.com/USMCLiberal/status/1285338139100426240,If our existence is just a simulation I’d like whoever’s running it to unplug the console—wait 30 sec—and then plug us back in. #WearAMask #COVIDIOTS,USMCLiberal,2020-07-20 22:17:47+00:00,,,#WearAMask #COVIDIOTS,22,202,,pos,if our existence is just a simulation i’d like whoever’s running it to unplug the console—wait 30 sec—and then plug us back in.   #covidiots
1285335520739045383,https://twitter.com/DrTaraGoddard/status/1285335520739045383,Just a quick hello to let you know I'm doing ok and as geeky as ever. #TransitNerd #WearAMask #FCancer,DrTaraGoddard,2020-07-20 22:07:23+00:00,,,#TransitNerd #WearAMask #FCancer,2,628,,pos,just a quick hello to let you know i'm doing ok and as geeky as ever. #transitnerd   #fcancer
1285331142669934598,https://twitter.com/DrRobDavidson/status/1285331142669934598,People. Just #WearADamnMask. It’s so easy. No excuses. Drive the #coronavirus into the ground. Maybe carry a spare for the guy in the car next to you so he can #wearamask to pick up dinner too. ,DrRobDavidson,2020-07-20 21:49:59+00:00,,,#WearADamnMask #coronavirus #wearamask,76,256,,pos,people. just #wearadamnmask. it’s so easy. no excuses. drive the #coronavirus into the ground. maybe carry a spare for the guy in the car next to you so he can   to pick up dinner too. 
1285326413273464838,https://twitter.com/ericowensdc/status/1285326413273464838,Joe Biden is so much more of a patriot than Donald Trump will ever be by Trump's own silly metric. #Biden2020 #WearAMask ,ericowensdc,2020-07-20 21:31:11+00:00,realDonaldTrump,,#Biden2020 #WearAMask,23,112,,pos,joe biden is so much more of a patriot than donald trump will ever be by trump's own silly metric. #biden2020   
1285323766801678336,https://twitter.com/Cary_Elwes/status/1285323766801678336,If it’s patriotism that will help you adhere to what every single health expert is telling us to do to prevent the spread of COVID-19 (i.e. by wearing a face mask) then yes please do your patriotic duty... #WearAMask ,Cary_Elwes,2020-07-20 21:20:40+00:00,,,#WearAMask,45,653,,pos,if it’s patriotism that will help you adhere to what every single health expert is telling us to do to prevent the spread of covid-19 (i.e. by wearing a face mask) then yes please do your patriotic duty...   
1285323704692547587,https://twitter.com/JeffOllerton/status/1285323704692547587,Happy to provide a translation from Wearside dialect to anyone who needs it #WearAMask ,JeffOllerton,2020-07-20 21:20:26+00:00,,,#WearAMask,48,91,,pos,happy to provide a translation from wearside dialect to anyone who needs it   
1285322009640083457,https://twitter.com/LeonieSpilsbury/status/1285322009640083457,As someone who is deaf/hard of hearing I'm finding facemasks really challenging when out and about. Let's spread some awareness that without lipreading a lot of people will struggle to communicate. Badges from @Etsy #empathy #kindness #deafawareness #facemasks #WearAMask ,LeonieSpilsbury,2020-07-20 21:13:41+00:00,,@Etsy,#empathy #kindness #deafawareness #facemasks #WearAMask,10,60,,pos,as someone who is deaf/hard of hearing i'm finding facemasks really challenging when out and about. let's spread some awareness that without lipreading a lot of people will struggle to communicate. badges from @etsy #empathy #kindness #deafawareness #facemasks   
1285321586128695296,https://twitter.com/ethan_tabel/status/1285321586128695296,If Illinois football players can wear masks during a #GetBig lift you can surely wear one when you go out in public Stay safe! #WearAMask!,ethan_tabel,2020-07-20 21:12:00+00:00,,,#GetBig #WearAMask,28,382,,pos,if illinois football players can wear masks during a #getbig lift you can surely wear one when you go out in public stay safe!  !
1285316420054679552,https://twitter.com/jonlionfineart2/status/1285316420054679552,Need a face mask? I have several masks that all feature my artwork! Order here: https://www.bonfire.com/store/jon-lion-fine-arts/ @sarahcpr @DevinCow #DrFauci #WearAMask ,jonlionfineart2,2020-07-20 20:51:29+00:00,,@sarahcpr @DevinCow,#DrFauci #WearAMask,42,185,,pos,need a face mask? i have several masks that all feature my artwork! order here: https://www.bonfire.com/store/jon-lion-fine-arts/ @sarahcpr @devincow #drfauci   
1285310619164565506,https://twitter.com/Joelsherman1/status/1285310619164565506,Feels like the very definition of a purpose pitch. #WearAMask ,Joelsherman1,2020-07-20 20:28:26+00:00,Nationals,,#WearAMask,20,216,,pos,feels like the very definition of a purpose pitch.   
1285310517397958656,https://twitter.com/arimoin/status/1285310517397958656,The evidence is mounting.... wearing a #mask is not just a selfless act... it can protect you from others as well. #masks4all #COVID19 #wearamask ,arimoin,2020-07-20 20:28:01+00:00,NPRHealth,,#mask #masks4all #COVID19 #wearamask,50,105,,pos,the evidence is mounting.... wearing a #mask is not just a selfless act... it can protect you from others as well. #masks4all #covid19   
1285302231240040451,https://twitter.com/4lisaguerrero/status/1285302231240040451,...and still waiting. Me and my cart full of @Target stuff including this! #Tackle LOL! Perfect. #WearAMask ,4lisaguerrero,2020-07-20 19:55:06+00:00,,@Target,#Tackle #WearAMask,30,441,,pos,...and still waiting. me and my cart full of @target stuff including this! #tackle lol! perfect.   
1285300595125964800,https://twitter.com/DrEricBall/status/1285300595125964800,It is time that we all STAND UP against anti-science extremists. They are risking our lives destroying our economy and keeping our children out of school. Thanks to @CMAdocs for taking a stand. #WearAMask @DrToddWo @NicoleB_MD @kcalvinaap @AAPPres @AAPDelMonte @VaccinateCal,DrEricBall,2020-07-20 19:48:36+00:00,wearamaskca,@CMAdocs @DrToddWo @NicoleB_MD @kcalvinaap @AAPPres @AAPDelMonte @VaccinateCal,#WearAMask,50,117,,pos,it is time that we all stand up against anti-science extremists. they are risking our lives destroying our economy and keeping our children out of school. thanks to @cmadocs for taking a stand.   @drtoddwo @nicoleb_md @kcalvinaap @aappres @aapdelmonte @vaccinatecal
