id,url,raw_text,username,datetime_tweet,to,mentions,hashtags,retweets,favorites,geo,label,clean_text
1285711969836838913,https://twitter.com/TrueBLB/status/1285711969836838913,But these would be the type to lecture me. #nomask #covidlies #covid #control #bullshit #usa #canada pic.twitter.com/Lno04lPV3B,TrueBLB,2020-07-21 23:03:15+00:00,,,#nomask #covidlies #covid #control #bullshit #usa #canada,6,26,,neg,but these would be the type to lecture me.   #covidlies #covid #control #bullshit #usa #canada pic.twitter.com/lno04lpv3b
1285700491834535939,https://twitter.com/BardsFM/status/1285700491834535939,There are some lines I will never cross. It is about living by principle rather than playing a game. Liberty is not a game. It is everything you are and everything you breathe. Haven't we learned by now you bend to the LEFT and they will rape you. #NoMask #NoVax,BardsFM,2020-07-21 22:17:39+00:00,JuliansRum,,#NoMask #NoVax,91,231,,neg,there are some lines i will never cross. it is about living by principle rather than playing a game. liberty is not a game. it is everything you are and everything you breathe. haven't we learned by now you bend to the left and they will rape you.   #novax
1285695156868591622,https://twitter.com/LORISAXON/status/1285695156868591622,Last night at #trumpHotel #nomask ,LORISAXON,2020-07-21 21:56:27+00:00,HowleyReporter,,#trumpHotel #nomask,2,10,,neg,last night at #trumphotel   
1285692435042127873,https://twitter.com/Shad0wAnon/status/1285692435042127873,The fact he's talking about it being patriotic to wear one is quite concerning. It's almost as if he did this presser just to state that. Idk man something doesn't feel right. #NoMask,Shad0wAnon,2020-07-21 21:45:38+00:00,BardsFM,,#NoMask,4,23,,neg,the fact he's talking about it being patriotic to wear one is quite concerning. it's almost as if he did this presser just to state that. idk man something doesn't feel right.  
1285688017034842112,https://twitter.com/BardsFM/status/1285688017034842112,The mask is not game... get a grip. The mask is a stepping stone to breaking your resistance to domination. If you accept the mask in any way you are giving up on LIBERTY. Consider how much sacrifice our Founding Fathers had to make to build this nation. #NoMask #NoVax,BardsFM,2020-07-21 21:28:04+00:00,,,#NoMask #NoVax,727,1658,,neg,the mask is not game... get a grip. the mask is a stepping stone to breaking your resistance to domination. if you accept the mask in any way you are giving up on liberty. consider how much sacrifice our founding fathers had to make to build this nation.   #novax
1285687881382715394,https://twitter.com/Lady_LeGrey/status/1285687881382715394,I've had the unfortunate experience of quitting my job today. Our town just implemented the mandatory mask rule. I work in the warehouse of various retail stores AWAY FROM PEOPLE but yep gotta wear one. I can't lift my freight and still breathe with a damn mask on! #NoMask,Lady_LeGrey,2020-07-21 21:27:32+00:00,BardsFM,,#NoMask,3,5,,neg,i've had the unfortunate experience of quitting my job today. our town just implemented the mandatory mask rule. i work in the warehouse of various retail stores away from people but yep gotta wear one. i can't lift my freight and still breathe with a damn mask on!  
1285600973138862080,https://twitter.com/nbc4i/status/1285600973138862080,A new study puts Ohio among the least cooperative states when it comes to wearing masks. A website used geotagging data on Twitter to track several mask-related hashtags including #nomask #burnyourmask #nomasks #antimask. https://nbc4i.co/3jk4wHs,nbc4i,2020-07-21 15:42:11+00:00,,,#nomask #burnyourmask #nomasks #antimask,35,50,,neg,a new study puts ohio among the least cooperative states when it comes to wearing masks. a website used geotagging data on twitter to track several mask-related hashtags including   #burnyourmask  s #antimask. https://nbc4i.co/3jk4whs
1285581737129639939,https://twitter.com/JT_Truth213/status/1285581737129639939,ALL #masknazis should watch this!! INFORM YOURSELVES! #WearNODamnMask! ffs! #NoMask ! #COVID19 #Scamdemic!,JT_Truth213,2020-07-21 14:25:45+00:00,mrpjdonovan,,#masknazis #WearNODamnMask #NoMask #COVID19 #Scamdemic,13,16,,neg,all #masknazis should watch this!! inform yourselves! #wearnodamnmask! ffs!   ! #covid19 #scamdemic!
1285575292896124929,https://twitter.com/justine_heaton/status/1285575292896124929,If 76% support wearing masks why are less than 20% wearing them voluntarily? #NoMask,justine_heaton,2020-07-21 14:00:09+00:00,,,#NoMask,10,41,,neg,if 76% support wearing masks why are less than 20% wearing them voluntarily?  
1285541084807024641,https://twitter.com/usajedi/status/1285541084807024641,I thought the mask work so well? Lol #NoMasks #NoMask ,usajedi,2020-07-21 11:44:13+00:00,,,#NoMasks #NoMask,7,7,,neg,i thought the mask work so well? lol  s   
