id,url,raw_text,username,datetime_tweet,to,mentions,hashtags,retweets,favorites,geo,label,clean_text
1292246966403919872,https://twitter.com/CTZebra/status/1292246966403919872,Rolando Clemente Jr. 41yo ED RN Banner Desert Hospital Phoenix AZ died of #covid19 on 7/23. He was gracious welcoming fun and happy -while sick he was concerned for the safety of his colleagues nursing him. #healthcareheroes #getusppe #WearAMask https://youtu.be/EOEBY6KNW1E,CTZebra,2020-08-08 23:51:00+00:00,,,#covid19 #healthcareheroes #getusppe #WearAMask,151,317,,pos,rolando clemente jr. 41yo ed rn banner desert hospital phoenix az died of #covid19 on 7/23. he was gracious welcoming fun and happy -while sick he was concerned for the safety of his colleagues nursing him. #healthcareheroes #getusppe   https://youtu.be/eoeby6knw1e
1292245843844579328,https://twitter.com/Angelica4CA/status/1292245843844579328,Reminder to either reuse your masks or properly dispose of them. So many masks are appearing on our streets and in our oceans and creating even more pollution. Spread the word! #WearAMask,Angelica4CA,2020-08-08 23:46:32+00:00,,,#WearAMask,18,69,,pos,reminder to either reuse your masks or properly dispose of them. so many masks are appearing on our streets and in our oceans and creating even more pollution. spread the word!  
1292239526941859845,https://twitter.com/ErikaMNews/status/1292239526941859845,A reminder of why to #WearAMask. PLEASE. #GISH,ErikaMNews,2020-08-08 23:21:26+00:00,,,#WearAMask #GISH,55,150,,pos,a reminder of why to  . please. #gish
1292230795881521152,https://twitter.com/AmiraDSA/status/1292230795881521152,Without a mask droplets can land on the mouth or nose of nearby people potentially leading to infection. Face masks therefore serve as barriers that help stop the spread of #COVID19 #WearAMask #WorldMaskWeek2020,AmiraDSA,2020-08-08 22:46:44+00:00,,,#COVID19 #WearAMask #WorldMaskWeek2020,35,72,,pos,without a mask droplets can land on the mouth or nose of nearby people potentially leading to infection. face masks therefore serve as barriers that help stop the spread of #covid19   #worldmaskweek2020
1292217523862228992,https://twitter.com/owu_rockjones/status/1292217523862228992,Tents are up tests have arrived desks and tables are six feet apart gallons and buckets of hand sanitizer and wipes are on hand campus is beautiful and students are on the way. Let’s do this OWU. #StaySafe #6feetplus #WearAMask #WashYourHands #agreatdaytobeabishop,owu_rockjones,2020-08-08 21:54:00+00:00,,,#StaySafe #6feetplus #WearAMask #WashYourHands #WashYourHands #agreatdaytobeabishop,16,175,,pos,tents are up tests have arrived desks and tables are six feet apart gallons and buckets of hand sanitizer and wipes are on hand campus is beautiful and students are on the way. let’s do this owu. #staysafe #6feetplus   #washyourhands #agreatdaytobeabishop
1292216767368945664,https://twitter.com/CTZebra/status/1292216767368945664,Dr. Jorge Vallejo and Dr. Charlie Vallejo were father and son. They both died of #covid19. Their family has 20 healthcare workers among their ranks. #HealthCareHeroes #WearAMask #GetUsPPE https://miami.cbslocal.com/2020/08/06/coronavirus-takes-heavy-toll-on-family-of-cbs4-reporter-jessica-vallejo/?fbclid=IwAR2ErqxkrBpTD0KjhrnRGfKeXISVGZ8DOUgG4swI3cYCF1DeLi0z9AWN8gw,CTZebra,2020-08-08 21:51:00+00:00,,,#covid19 #HealthCareHeroes #WearAMask #GetUsPPE,105,173,,pos,dr. jorge vallejo and dr. charlie vallejo were father and son. they both died of #covid19. their family has 20 healthcare workers among their ranks. #healthcareheroes   #getusppe https://miami.cbslocal.com/2020/08/06/coronavirus-takes-heavy-toll-on-family-of-cbs4-reporter-jessica-vallejo/?fbclid=iwar2erqxkrbptd0kjhrnrgfkexisvgz8dougg4swi3cycf1deli0z9awn8gw
1292213552896528384,https://twitter.com/FirenzeMike/status/1292213552896528384,Stable genius Trump can barely walk down a ramp vs. Joe Biden looking healthy and fit riding a bike with a mask on...be like Joe and #WearAMask ,FirenzeMike,2020-08-08 21:38:13+00:00,,,#WearAMask,116,220,,pos,stable genius trump can barely walk down a ramp vs. joe biden looking healthy and fit riding a bike with a mask on...be like joe and   
1292212367749718023,https://twitter.com/JonyIveParody/status/1292212367749718023,Android users will receive an update before this fucking COVID-19 pandemic ends. #WearAMask pic.twitter.com/WPLkDYzPvq,JonyIveParody,2020-08-08 21:33:31+00:00,,,#WearAMask,8,171,,pos,android users will receive an update before this fucking covid-19 pandemic ends.   pic.twitter.com/wplkdyzpvq
1292207557910695941,https://twitter.com/WHO/status/1292207557910695941, How to wear a non-medical fabric mask safely: Do’s More: http://bit.ly/2TcBG0Q #COVID19 #WearAMask ,WHO,2020-08-08 21:14:24+00:00,,,#COVID19 #WearAMask,495,839,,pos, how to wear a non-medical fabric mask safely: do’s more: http://bit.ly/2tcbg0q #covid19   
1292205509001396224,https://twitter.com/GarcelleB/status/1292205509001396224,Covid life has been quite the trip but I’m changing tunes and going to appreciate the change of pace & welcomethe unexpected great things that have come out of it. Who’s ready to change What’s been the best part of Covid for you? #2020Challenge #WhatATimeToBeAlive #WearAMask ,GarcelleB,2020-08-08 21:06:16+00:00,,,#2020Challenge #WhatATimeToBeAlive #WearAMask,13,492,,pos,covid life has been quite the trip but i’m changing tunes and going to appreciate the change of pace & welcomethe unexpected great things that have come out of it. who’s ready to change what’s been the best part of covid for you? #2020challenge #whatatimetobealive   
1292203402798215168,https://twitter.com/ShikhaJainMD/status/1292203402798215168,Outdoors today I feel I need to share a PSA on #WearAMask. You don’t need to bring the mask down off of your mouth to speak. People can hear you through the mask. Pulling it down and speaking defeats the purpose. #AmericaMaskUp #allinillinois #6FtApartAndMasked,ShikhaJainMD,2020-08-08 20:57:53+00:00,,,#WearAMask #AmericaMaskUp #allinillinois #6FtApartAndMasked,32,157,,pos,outdoors today i feel i need to share a psa on  . you don’t need to bring the mask down off of your mouth to speak. people can hear you through the mask. pulling it down and speaking defeats the purpose. #americamaskup #allinillinois #6ftapartandmasked
1292202549760729088,https://twitter.com/rob0349/status/1292202549760729088,Approx 250K people are expected at the #SturgisRally there is no requirement that they #WearAMask or that there be any #SocialDistancing They DON'T CARE if they catch #COVID19 and or if they SPREAD it to others Freedom to be selfish? #FreshTweets,rob0349,2020-08-08 20:54:30+00:00,,,#SturgisRally #WearAMask #SocialDistancing #COVID19 #FreshTweets,45,89,,pos,approx 250k people are expected at the #sturgisrally there is no requirement that they   or that there be any #socialdistancing they don't care if they catch #covid19 and or if they spread it to others freedom to be selfish? #freshtweets
1292182778415656960,https://twitter.com/MaxRose4NY/status/1292182778415656960,Great morning handing out PPE! Hope everyone is enjoying their weekend and staying safe. #WearaMask ,MaxRose4NY,2020-08-08 19:35:56+00:00,,,#WearaMask,11,113,,pos,great morning handing out ppe! hope everyone is enjoying their weekend and staying safe.   
1292173438011015170,https://twitter.com/Tactical_review/status/1292173438011015170,I just can't understand why people about me. #SocialDistancing done right #WearAMask #WearADamnMask,Tactical_review,2020-08-08 18:58:49+00:00,,,#SocialDistancing #WearAMask #WearADamnMask,20,86,,pos,i just can't understand why people about me. #socialdistancing done right   #wearadamnmask
1292171978166673409,https://twitter.com/RutaUlcinaite/status/1292171978166673409,“We blew it Nebraska” should be on every billboard in the area. Walked past Blackstone yesterday. Completely crowded. 0 masks. All 20-30 year olds. #WearAMask ,RutaUlcinaite,2020-08-08 18:53:01+00:00,CHRISBURBACH,,#WearAMask,11,93,,pos,“we blew it nebraska” should be on every billboard in the area. walked past blackstone yesterday. completely crowded. 0 masks. all 20-30 year olds.   
1292168111861510144,https://twitter.com/Sky_Lee_1/status/1292168111861510144,Now over 160000 lives lost from #coronavirus in the U.S. hear this doctors message to #WearAMask! ,Sky_Lee_1,2020-08-08 18:37:39+00:00,,,#coronavirus #WearAMask,334,588,,pos,now over 160000 lives lost from #coronavirus in the u.s. hear this doctors message to  ! 
1292167285654933504,https://twitter.com/UncoverAmerica/status/1292167285654933504,Frontline workersnursesdoctors grocery store workers should not have to serve and care for people that do things like this. It’s not right to put the front liners at risk because you want to have a minute of fun and party. #Selfish #WearAMask #COVID19 #Socialdistance,UncoverAmerica,2020-08-08 18:34:22+00:00,mattesontv,,#Selfish #WearAMask #COVID19 #Socialdistance,23,94,,pos,frontline workersnursesdoctors grocery store workers should not have to serve and care for people that do things like this. it’s not right to put the front liners at risk because you want to have a minute of fun and party. #selfish   #covid19 #socialdistance
