id,url,raw_text,username,datetime_tweet,to,mentions,hashtags,retweets,favorites,geo,label,clean_text
1296597671705300994,https://twitter.com/Jillirs/status/1296597671705300994,He’s totally following my #NoMask trend for strength @realDonaldTrump,Jillirs,2020-08-20 23:59:09+00:00,intheMatrixxx,@realDonaldTrump,#NoMask,1,39,,neg,he’s totally following my   trend for strength @realdonaldtrump
1296566629346816000,https://twitter.com/NightRiderTunes/status/1296566629346816000,Sarpinos Pizza Countryside IL Seen making pizza and prepping salads - #NoMask ,NightRiderTunes,2020-08-20 21:55:48+00:00,,,#NoMask,0,1,,neg,sarpinos pizza countryside il seen making pizza and prepping salads -   
1296535709004771329,https://twitter.com/Eileen_Johnson1/status/1296535709004771329,#NoMask #NoMasks Educate yourself! Do you like breathing in your own carbon dioxide? That’s exactly what you do when you wear a DEAL WITH IT!!,Eileen_Johnson1,2020-08-20 19:52:56+00:00,,,#NoMask #NoMasks,0,0,,neg,   s educate yourself! do you like breathing in your own carbon dioxide? that’s exactly what you do when you wear a deal with it!!
1296529472888483840,https://twitter.com/PippaTaLula/status/1296529472888483840,Faked figures faked death certs unreliable tests msm caught faking scenes Drs/nurses struck of & threatened with legal action. What will it take to make you question what is really happening. #nomask #NoVaccine #agenda21 #standupnottingham #freedom #StandUpX #standup,PippaTaLula,2020-08-20 19:28:09+00:00,CllrBSilvester,,#nomask #NoVaccine #agenda21 #standupnottingham #freedom #StandUpX #standup,45,74,,neg,faked figures faked death certs unreliable tests msm caught faking scenes drs/nurses struck of & threatened with legal action. what will it take to make you question what is really happening.   #novaccine #agenda21 #standupnottingham #freedom #standupx #standup
1296523539726635010,https://twitter.com/larryhert_10/status/1296523539726635010,It’s symbolic a symbol of repression #Antimask #NoMask ,larryhert_10,2020-08-20 19:04:34+00:00,,,#Antimask #NoMask,0,0,,neg,it’s symbolic a symbol of repression #antimask   
1296519619428126723,https://twitter.com/MBaldwin03/status/1296519619428126723,Jack asses like this do more harm to kids than COVID19 #nomask. ,MBaldwin03,2020-08-20 18:49:00+00:00,KETV,,#nomask,0,0,,neg,jack asses like this do more harm to kids than covid19  . 
1296496326373445632,https://twitter.com/zedphoenix4242/status/1296496326373445632,The point of properganda is to control the individuals mind to the extent they are unable to come to any reasonable conclusion. The propergandists then commercialise their message. #kbf #nomask #COVID19,zedphoenix4242,2020-08-20 17:16:26+00:00,,,#kbf #nomask #COVID19,3,10,,neg,the point of properganda is to control the individuals mind to the extent they are unable to come to any reasonable conclusion. the propergandists then commercialise their message. #kbf   #covid19
1296466471598661633,https://twitter.com/The_Plandemic/status/1296466471598661633,Global Protests Erupt as People Fight For Their Rights - TIME TO STAND UP NOW! - Plandemic https://plandemic.co/2020/08/20/join-global-protests-covid-plandemic/ #Plandemic #Scamdemic #Pandemic #Endlockdown #CovidHoax #Awake #Freedom #Awake #WeDoNotConsent #NoMask ,The_Plandemic,2020-08-20 15:17:48+00:00,,,#Plandemic #Scamdemic #Pandemic #Endlockdown #CovidHoax #Awake #Freedom #Awake #WeDoNotConsent #NoMask,9,14,,neg,global protests erupt as people fight for their rights - time to stand up now! - plandemic https://plandemic.co/2020/08/20/join-global-protests-covid-plandemic/ #plandemic #scamdemic #pandemic #endlockdown #covidhoax #awake #freedom #awake #wedonotconsent   
1296463908425871361,https://twitter.com/BigCSterle/status/1296463908425871361,This is what @SylvesterTurner  @houmayor supports. #Hypocrite #Hypocrisy #nomask ,BigCSterle,2020-08-20 15:07:37+00:00,,@SylvesterTurner @houmayor,#Hypocrite #Hypocrisy #nomask,0,0,,neg,this is what @sylvesterturner  @houmayor supports. #hypocrite #hypocrisy   
1296457757198032896,https://twitter.com/matt_hopkinson/status/1296457757198032896,Love this! #nomask #KBF https://www.instagram.com/p/CEGlqXQhUPr/?igshid=1bp3maxekv9wt,matt_hopkinson,2020-08-20 14:43:10+00:00,,,#nomask #KBF,0,0,,neg,love this!   #kbf https://www.instagram.com/p/ceglqxqhupr/?igshid=1bp3maxekv9wt
