id,url,raw_text,username,datetime_tweet,to,mentions,hashtags,retweets,favorites,geo,label,clean_text
1269031651159375872,https://twitter.com/taradublinrocks/status/1269031651159375872,My @JoeBiden mask just arrived but it’s too huge for my wee lil face so I think it’ll end up living on my desk in a place of honor next to my postcards from @BarackObama &amp; @StephenKing (I have others so I can still #WearAMask on the rare occasion I’m not going to #StayHome),taradublinrocks,2020-06-05 22:21:37+00:00,,@JoeBiden @BarackObama @StephenKing,#WearAMask #StayHome #StayHome,89,614,,pos,my @joebiden mask just arrived but it’s too huge for my wee lil face so i think it’ll end up living on my desk in a place of honor next to my postcards from @barackobama &amp; @stephenking (i have others so i can still   on the rare occasion i’m not going to #stayhome)
1269028390922629120,https://twitter.com/LadyRedWave/status/1269028390922629120,"REMEMBER Abt a Wk 1/2 AGO WE were TOLD #StayHome #WearAmask #NewNormal #DontGoToWork #CantVisitFamilyInHospital #NoFuneralAttendance NOW 1000s of Ppl THRU the Streets in ""Protest"" They have #1A So ITS CELEBRATED! #WeThePeopleAreMadAsHell &amp; We're NOT going to take it ANYMORE!",LadyRedWave,2020-06-05 22:08:40+00:00,,,#StayHome #StayHome #WearAmask #NewNormal #DontGoToWork #CantVisitFamilyInHospital #NoFuneralAttendance #1A #WeThePeopleAreMadAsHell,15,17,,pos,"remember abt a wk 1/2 ago we were told #stayhome   #newnormal #dontgotowork #cantvisitfamilyinhospital #nofuneralattendance now 1000s of ppl thru the streets in ""protest"" they have #1a so its celebrated! #wethepeoplearemadashell &amp; we're not going to take it anymore!"
1269024098019090432,https://twitter.com/peterndoro/status/1269024098019090432,There is #Hope More and more people are recovering. More than 3 million now worldwide. 23088 recoveries in South Africa. #Day71ofLockdown #StayHomeSaveLives #CoronavirusSouthAfrica #StayHomeSA #StayHome #COVID19SouthAfrica #Covid_19SA #COVIDー19 #WearAMask ,peterndoro,2020-06-05 21:51:36+00:00,,,#Hope #Day71ofLockdown #StayHomeSaveLives #CoronavirusSouthAfrica #StayHomeSA #StayHome #StayHome #COVID19SouthAfrica #Covid_19SA #COVID #WearAMask,12,99,,pos,there is #hope more and more people are recovering. more than 3 million now worldwide. 23088 recoveries in south africa. #day71oflockdown #stayhomesavelives #coronavirussouthafrica #stayhomesa #stayhome #covid19southafrica #covid_19sa #covidー19   
1269021050911764480,https://twitter.com/Vaccinologist/status/1269021050911764480,HOW TO WEAR A NON-MEDICAL FABRIC MASK SAFELY - the DO's!!! Remember that masks alone cannot protect you from #COVID19. Maintain at least 1 metre distance from others and #WashYourHands frequently and thoroughly even while you #WearAMask. #BeatCOVID19 #beatthevirus #TogetherWeCan,Vaccinologist,2020-06-05 21:39:30+00:00,,,#COVID19 #WashYourHands #WashYourHands #WearAMask #BeatCOVID19 #beatthevirus #TogetherWeCan,24,21,,pos,how to wear a non-medical fabric mask safely - the do's!!! remember that masks alone cannot protect you from #covid19. maintain at least 1 metre distance from others and #washyourhands frequently and thoroughly even while you  . #beatcovid19 #beatthevirus #togetherwecan
1268993817694343173,https://twitter.com/ConeyHistory/status/1268993817694343173,Our friends Mama & Papa Burger of Paul's Daughter are wearing masks and practicing social distancing and so should you! Paul's on the #ConeyIsland Boardwalk is open daily weather permitting. Enjoy delicious lobster rolls hot dogs French fries ice cold beer. #WearAMask ,ConeyHistory,2020-06-05 19:51:17+00:00,,,#ConeyIsland #WearAMask,10,32,,pos,our friends mama & papa burger of paul's daughter are wearing masks and practicing social distancing and so should you! paul's on the #coneyisland boardwalk is open daily weather permitting. enjoy delicious lobster rolls hot dogs french fries ice cold beer.   
1268988641336008704,https://twitter.com/silverbract/status/1268988641336008704,OF COURSE! #COVID19 cases are on the rise in 19 states. NOTHING has changed except maybe the perception of those easily mislead. The virus is out there it's spreading people are dying. There is NO #vaccine! There are NO effective treatments! #WearAMask ,silverbract,2020-06-05 19:30:43+00:00,haylo64,,#COVID19 #vaccine #WearAMask,123,505,,pos,of course! #covid19 cases are on the rise in 19 states. nothing has changed except maybe the perception of those easily mislead. the virus is out there it's spreading people are dying. there is no #vaccine! there are no effective treatments!   
1268982822892646404,https://twitter.com/MarkLevineNYC/status/1268982822892646404,The covid-19 threat is still real. We need all NYers to do this: * Everyone with symptoms or not: #GetTested * If you test positive &amp; are called by a contact tracer: #TakeTheCall * If a tracer says you've been exposed: #BeSafeAndQuarantine * And everyone still: #WearAMask,MarkLevineNYC,2020-06-05 19:07:36+00:00,,,#GetTested #TakeTheCall #BeSafeAndQuarantine #WearAMask,144,411,,pos,the covid-19 threat is still real. we need all nyers to do this: * everyone with symptoms or not: #gettested * if you test positive &amp; are called by a contact tracer: #takethecall * if a tracer says you've been exposed: #besafeandquarantine * and everyone still:  
1268947489094279169,https://twitter.com/america_12_conf/status/1268947489094279169,Social distancing has been cancelled until further notice #WearAMask ,america_12_conf,2020-06-05 16:47:11+00:00,Acosta,,#WearAMask,14,23,,pos,social distancing has been cancelled until further notice   
1268938739746844673,https://twitter.com/SirScottyS/status/1268938739746844673,I’m helping mum with her sewing really I am. #FridayMotivation #cats #FridayFeeling #WearAMask @Number10cat⁩ ⁦@SimonsCat⁩ ⁦@SpaceCatPics⁩ ⁦@JacksonGalaxy⁩ @catsofinstagram⁩ ⁦@JoyOfCats⁩ ⁦@MemphoNewsLady⁩,SirScottyS,2020-06-05 16:12:25+00:00,,@Number10cat @SimonsCat @SpaceCatPics @JacksonGalaxy @catsofinstagram @JoyOfCats @MemphoNewsLady,#FridayMotivation #cats #FridayFeeling #WearAMask,7,67,,pos,i’m helping mum with her sewing really i am. #fridaymotivation #cats #fridayfeeling   @number10cat⁩ ⁦@simonscat⁩ ⁦@spacecatpics⁩ ⁦@jacksongalaxy⁩ @catsofinstagram⁩ ⁦@joyofcats⁩ ⁦@memphonewslady⁩
1268936250729410561,https://twitter.com/AsemWORLD/status/1268936250729410561,Freestyle Friday S3 EP 4 CURFEW ASEM #BlackLivesMatter #JusticeForGeorgeFloyd #BreonnaTaylor #FreestyleFriday #Asem #AsemMusic #Weatherchannel #Ep #ComingSoon #Hiphop #Rapper #Afrobeats #Singer #Rhythm #Drums #Blues #Nyc #London #Tokyo #Paris #Accra #Lagos #WearAMask ,AsemWORLD,2020-06-05 16:02:32+00:00,,,#BlackLivesMatter #BlackLivesMatter #JusticeForGeorgeFloyd #BreonnaTaylor #FreestyleFriday #Asem #AsemMusic #Weatherchannel #Ep #ComingSoon #Hiphop #Rapper #Afrobeats #Singer #Rhythm #Drums #Blues #Nyc #London #Tokyo #Paris #Accra #Lagos #WearAMask,40,228,,pos,freestyle friday s3 ep 4 curfew asem #blacklivesmatter #justiceforgeorgefloyd #breonnataylor #freestylefriday #asem #asemmusic #weatherchannel #ep #comingsoon #hiphop #rapper #afrobeats #singer #rhythm #drums #blues #nyc #london #tokyo #paris #accra #lagos   
