id,url,raw_text,username,datetime_tweet,to,mentions,hashtags,retweets,favorites,geo,label,clean_text
1287899894850584576,https://twitter.com/ERICBALFOUR/status/1287899894850584576,My brutha @LouDPhillips was on the #WearAMask train years ago! Still my favorite my movie growing up! #YoungGuns,ERICBALFOUR,2020-07-27 23:57:17+00:00,midnightmage74,@LouDPhillips,#WearAMask #YoungGuns,20,194,,pos,my brutha @loudphillips was on the   train years ago! still my favorite my movie growing up! #youngguns
1287898619933159425,https://twitter.com/49ers/status/1287898619933159425,Trent Taylor wants YOU to #WearAMask ,49ers,2020-07-27 23:52:13+00:00,,,#WearAMask,185,2467,,pos,trent taylor wants you to   
1287892516830941185,https://twitter.com/STG_Yeh1/status/1287892516830941185,If I can wear a mask in this Georgia heat while playing ball  you can wear one just walking around.... #WearAMask pic.twitter.com/Id7UiefnLv,STG_Yeh1,2020-07-27 23:27:58+00:00,,,#WearAMask,150,916,,pos,if i can wear a mask in this georgia heat while playing ball  you can wear one just walking around....   pic.twitter.com/id7uiefnlv
1287885384614117376,https://twitter.com/coachjack212/status/1287885384614117376,We’re very excited to have a plan in place. We realize things can change but make no mistake our FACE will be SET and we’ll get ready! #SetYourFace #WearAMask #SeedTime,coachjack212,2020-07-27 22:59:38+00:00,CMUMavericks,,#SetYourFace #WearAMask #SeedTime,13,88,,pos,we’re very excited to have a plan in place. we realize things can change but make no mistake our face will be set and we’ll get ready! #setyourface   #seedtime
1287884461292449792,https://twitter.com/colliderfrosty/status/1287884461292449792,#COVIDー19 is NOT like the flu. While some that get it will be fine others have *major* health issues with symptoms that don't go away. The easiest thing we can all do is #WearAMask. Also if we all wear masks we can make Covid19 go away. PLEASE wear a mask. ,colliderfrosty,2020-07-27 22:55:57+00:00,ahandvanish,,#COVID #WearAMask,16,58,,pos,#covidー19 is not like the flu. while some that get it will be fine others have *major* health issues with symptoms that don't go away. the easiest thing we can all do is  . also if we all wear masks we can make covid19 go away. please wear a mask. 
1287884376324419584,https://twitter.com/JohnLukeNYC/status/1287884376324419584,I Care About Saving Lives. That's Why I Say Everyday #WearAMask #SocialDistancing #WashYourHands No Matter Who In Charge. You Can Do Or Not Do For Yourselves &amp; Others. You Have The Choice.There Will Those That Don't Care &amp; That's Sad. #BeSafe #StayHealthy #StaySafe #GodBless,JohnLukeNYC,2020-07-27 22:55:37+00:00,,,#WearAMask #SocialDistancing #WashYourHands #WashYourHands #BeSafe #StayHealthy #StaySafe #GodBless,17,68,,pos,i care about saving lives. that's why i say everyday   #socialdistancing #washyourhands no matter who in charge. you can do or not do for yourselves &amp; others. you have the choice.there will those that don't care &amp; that's sad. #besafe #stayhealthy #staysafe #godbless
1287879786329595904,https://twitter.com/itsallprettybad/status/1287879786329595904,Trump is sending more mercenaries to Portland Violence and destruction plays into Trump’s agenda - don’t give them ANY excuse for justification. #BeSafeOutThere #WearAMask #PortlandProtest,itsallprettybad,2020-07-27 22:37:23+00:00,ReallyAmerican1,,#BeSafeOutThere #WearAMask #PortlandProtest,368,600,,pos,trump is sending more mercenaries to portland violence and destruction plays into trump’s agenda - don’t give them any excuse for justification. #besafeoutthere   #portlandprotest
1287868310093041664,https://twitter.com/ChrissyMetz/status/1287868310093041664,Aside from my new mask you know what’s cute? Taking mask wearing seriously. Protect yourself and others by slippin’ that puppy on! Thank you for the nom @SterlingKBrown and @jonhuertas! I nominate these lovely folks: @SullivanTweet &amp; @erisbaker #wearamask ,ChrissyMetz,2020-07-27 21:51:47+00:00,,@SterlingKBrown @jonhuertas @SullivanTweet @erisbaker,#wearamask,31,947,,pos,aside from my new mask you know what’s cute? taking mask wearing seriously. protect yourself and others by slippin’ that puppy on! thank you for the nom @sterlingkbrown and @jonhuertas! i nominate these lovely folks: @sullivantweet &amp; @erisbaker   
1287860429784481793,https://twitter.com/dahlianicole_/status/1287860429784481793,Stuck in Korra-ntine? Thank you to @janetvarney for having the idea to put Korra cosplayers in masks! If Korra can wear masks while being the Avatar we can wear masks while going to the grocery store! Stay safe everyone! #thelegendofkorra #korra #cosplay #covid19 #WearAMask ,dahlianicole_,2020-07-27 21:20:28+00:00,,@janetvarney,#thelegendofkorra #korra #cosplay #covid19 #WearAMask,54,426,,pos,stuck in korra-ntine? thank you to @janetvarney for having the idea to put korra cosplayers in masks! if korra can wear masks while being the avatar we can wear masks while going to the grocery store! stay safe everyone! #thelegendofkorra #korra #cosplay #covid19   
1287856610698760192,https://twitter.com/65PinkRoses/status/1287856610698760192,Rosie says: Wear a mask save lives! But uhhh... maybe don’t cover your eyes #WearAMask ,65PinkRoses,2020-07-27 21:05:17+00:00,,,#WearAMask,20,112,,pos,rosie says: wear a mask save lives! but uhhh... maybe don’t cover your eyes   
1287852911834402817,https://twitter.com/ssabinak/status/1287852911834402817,Another long shift Stay safe #art #illustration #COVID19 #WearAMask ,ssabinak,2020-07-27 20:50:35+00:00,,,#art #illustration #COVID19 #WearAMask,163,809,,pos,another long shift stay safe #art #illustration #covid19   
1287852069458776065,https://twitter.com/neurooruen/status/1287852069458776065,For those who have asked everyone in our family has now recovered from #COVID19 without any complications that we are aware of. Thanks to everyone for the well wishes and please stay safe out there. #WearAMask,neurooruen,2020-07-27 20:47:15+00:00,,,#COVID19 #WearAMask,14,216,,pos,for those who have asked everyone in our family has now recovered from #covid19 without any complications that we are aware of. thanks to everyone for the well wishes and please stay safe out there.  
1287847965047042048,https://twitter.com/philipnolan1/status/1287847965047042048,This is a must-read about the long-term effects of #Covid19 and why you really don’t want to get it at any age. I hope everything improves for you Hannah. #LongCovid #WearAMask ,philipnolan1,2020-07-27 20:30:56+00:00,ahandvanish,,#Covid19 #LongCovid #WearAMask,17,99,,pos,this is a must-read about the long-term effects of #covid19 and why you really don’t want to get it at any age. i hope everything improves for you hannah. #longcovid   
1287841108274290688,https://twitter.com/tacomaliberal81/status/1287841108274290688, MONDAY Party Follow Back Resistance Party. There are so many new resister to Twitter help out Follow all who: LIKE RETWEET COMMENT Drop your favorite meme or gif. Vet as you go. Have Fun. #Resist #FBRParty #MondayMood #WearAMask #VOTE #99DaysToGo #Biden2020,tacomaliberal81,2020-07-27 20:03:41+00:00,,,#Resist #FBRParty #MondayMood #WearAMask #VOTE #99DaysToGo #Biden2020,57,120,,pos, monday party follow back resistance party. there are so many new resister to twitter help out follow all who: like retweet comment drop your favorite meme or gif. vet as you go. have fun. #resist #fbrparty #mondaymood   #vote #99daystogo #biden2020
1287840835799846914,https://twitter.com/nationallampoon/status/1287840835799846914,Batman & Robin discuss #WearAMask. by @TheKaranMenon,nationallampoon,2020-07-27 20:02:36+00:00,,@TheKaranMenon,#WearAMask,65,255,,pos,batman & robin discuss  . by @thekaranmenon
1287824613817249792,https://twitter.com/drcarroll/status/1287824613817249792,Managed my first Covid-associated new onset Type I Diabetes with DKA. Patient had ZERO medical issues. Potassium 8.1 sugar 1100 pH 7.1 BE -24. PLEASE stop saying it's just a simple respiratory illness. This thing is SO much more. @realDonaldTrump @AZDHS @dougducey #WearAMask,drcarroll,2020-07-27 18:58:09+00:00,,@realDonaldTrump @AZDHS @dougducey,#WearAMask,28,71,,pos,managed my first covid-associated new onset type i diabetes with dka. patient had zero medical issues. potassium 8.1 sugar 1100 ph 7.1 be -24. please stop saying it's just a simple respiratory illness. this thing is so much more. @realdonaldtrump @azdhs @dougducey  
1287821158100893698,https://twitter.com/jonhuertas/status/1287821158100893698,Does this mask make my ears look big? Doesn’t matter cuz I’m protecting myself and others. #wearamask we’re in a #covidwar I accept your challenge @sterlingkb1 and I challenge @justinhartley @chrissymetz… https://www.instagram.com/p/CDJ_HolJdlo/?igshid=uznb990ht97b,jonhuertas,2020-07-27 18:44:25+00:00,,@justinhartley @ChrissyMetz,#wearamask #covidwar,11,137,,pos,does this mask make my ears look big? doesn’t matter cuz i’m protecting myself and others.   we’re in a #covidwar i accept your challenge @sterlingkb1 and i challenge @justinhartley @chrissymetz… https://www.instagram.com/p/cdj_holjdlo/?igshid=uznb990ht97b
1287811892933734401,https://twitter.com/SterlingKBrown/status/1287811892933734401,Wearing a mask is not only cool and fashionable but it’s also effective and the kind thing to do. Let’s protect our friends and family and #WearAMask. I challenge... @TheMandyMoore @ChrissyMetz @KristenBell @skelechiwatson and @jonhuertas! It’s on! ,SterlingKBrown,2020-07-27 18:07:36+00:00,,@TheMandyMoore @ChrissyMetz @KristenBell @skelechiwatson @jonhuertas,#WearAMask,266,4313,,pos,wearing a mask is not only cool and fashionable but it’s also effective and the kind thing to do. let’s protect our friends and family and  . i challenge... @themandymoore @chrissymetz @kristenbell @skelechiwatson and @jonhuertas! it’s on! 
1287811508777422850,https://twitter.com/MrMet/status/1287811508777422850,I’m a mascot. I wear a mask. You officially don’t have legit reason NOT to wear one. #WearAMask #StopTheSpread,MrMet,2020-07-27 18:06:04+00:00,,,#WearAMask #StopTheSpread,878,4528,,pos,i’m a mascot. i wear a mask. you officially don’t have legit reason not to wear one.   #stopthespread
1287792809605509121,https://twitter.com/AsemWORLD/status/1287792809605509121,Musical King ASEM bigs up DanceHall King Shatta Wale. One Love  One Africa Music Watch the full video on IGTV @Asemliveofficial Thank youASEM. #Asem #AsemMusic #WeatherChannel #Ep #NewMusic #Magician #ComingSoon #HipHop #AfroBeats #DanceHall #MusicalKing #WearAMask ,AsemWORLD,2020-07-27 16:51:46+00:00,,,#Asem #AsemMusic #WeatherChannel #Ep #NewMusic #Magician #ComingSoon #HipHop #AfroBeats #DanceHall #MusicalKing #WearAMask,71,347,,pos,musical king asem bigs up dancehall king shatta wale. one love  one africa music watch the full video on igtv @asemliveofficial thank youasem. #asem #asemmusic #weatherchannel #ep #newmusic #magician #comingsoon #hiphop #afrobeats #dancehall #musicalking   
1287890948492423169,https://twitter.com/Fink_about_it/status/1287890948492423169,Thank you so much @JGillettKaufman for the fabulous butterfly mask! I’ve gotten to show it off a few times already. Fellow entomologists — be jealous. #WearAMask #coolAF #,Fink_about_it,2020-07-27 23:21:44+00:00,,@JGillettKaufman,#WearAMask #coolAF,1,56,,pos,thank you so much @jgillettkaufman for the fabulous butterfly mask! i’ve gotten to show it off a few times already. fellow entomologists — be jealous.   #coolaf #
1287887239079329793,https://twitter.com/CTZebra/status/1287887239079329793,Melinda Spears 62yo nurse Simpson General MS died of #covid19 on 7/17. She was a mentor and educator with goodwill reliability and compassion. #healthcareheroes #getusppe #WearAMask https://www.simpsoncounty.ms/obituaries/melinda-spears#sthash.mMtpNW5I.dpbs,CTZebra,2020-07-27 23:07:00+00:00,,,#covid19 #healthcareheroes #getusppe #WearAMask,32,67,,pos,melinda spears 62yo nurse simpson general ms died of #covid19 on 7/17. she was a mentor and educator with goodwill reliability and compassion. #healthcareheroes #getusppe   https://www.simpsoncounty.ms/obituaries/melinda-spears#sthash.mmtpnw5i.dpbs
1287883426482122754,https://twitter.com/TilleyTilley21/status/1287883426482122754,My school supplies finally came in! #WearAMask ,TilleyTilley21,2020-07-27 22:51:51+00:00,,,#WearAMask,10,123,,pos,my school supplies finally came in!   
1287880524619374592,https://twitter.com/PamelaScully/status/1287880524619374592,People who refuse to wear a mask should sign a public pledge that they will forgo hospital treatment. Can’t have it both ways. Health care workers are risking their lives to do their duty—everyone else should too. #WearAMask,PamelaScully,2020-07-27 22:40:19+00:00,,,#WearAMask,10,39,,pos,people who refuse to wear a mask should sign a public pledge that they will forgo hospital treatment. can’t have it both ways. health care workers are risking their lives to do their duty—everyone else should too.  
1287875662741671936,https://twitter.com/CTZebra/status/1287875662741671936,Michael Willis 68yo Respiratory Therapist Copper Queen Hospital Bisbee AZ died of #covid19 6/30. He loved motorcycles his Great Dane and deeply loved his family -as the youngest of 10 he cherished his role as a brother #healthcareheroes #WearAMask https://www.legacy.com/obituaries/portsmouth-dailytimes/obituary.aspx?n=michael-willis&amp;pid=196516785,CTZebra,2020-07-27 22:21:00+00:00,,,#covid19 #healthcareheroes #WearAMask,25,60,,pos,michael willis 68yo respiratory therapist copper queen hospital bisbee az died of #covid19 6/30. he loved motorcycles his great dane and deeply loved his family -as the youngest of 10 he cherished his role as a brother #healthcareheroes   https://www.legacy.com/obituaries/portsmouth-dailytimes/obituary.aspx?n=michael-willis&amp;pid=196516785
1287870315956060162,https://twitter.com/RickColeJrHU/status/1287870315956060162,Proud of the work the entire staff at @HofstraU is doing to prepare for return of our students &amp; staff. Thanks to our great @HofstraAthFac staff for their work throughout our faciliites. Be sure to keep an eye on http://Hofstra.edu/safestart for more info. #HofstraStrong #WearAMask ,RickColeJrHU,2020-07-27 21:59:45+00:00,,@HofstraU @HofstraAthFac,#HofstraStrong #WearAMask,7,56,,pos,proud of the work the entire staff at @hofstrau is doing to prepare for return of our students &amp; staff. thanks to our great @hofstraathfac staff for their work throughout our faciliites. be sure to keep an eye on http://hofstra.edu/safestart for more info. #hofstrastrong   
1287869119719567360,https://twitter.com/CTZebra/status/1287869119719567360,Dr. Jose Soto 56yo Family Med Miami FL died of #covid19 7/24. He was adventurous climbing Kilimanjaro and Everest. A Cuban immigrant a man of extraordinary culture-he faced all of his challenges with tenacity and devotion. #healthcareheroes #WearAMask https://www.radiotelevisionmarti.com/amp/fallece-en-miami-a-los-56-a&#xF1;os-v%C3%ADctima-de-covid-19-el-dr-jos&#xE9;-antonio-soto/269407.html?fbclid=IwAR2kXbbtBBb0dbxKU9AwbC07dre0dbxb04zGdCQHKW-p7ThOEUQgekhD_pM,CTZebra,2020-07-27 21:55:00+00:00,,,#covid19 #healthcareheroes #WearAMask,46,94,,pos,dr. jose soto 56yo family med miami fl died of #covid19 7/24. he was adventurous climbing kilimanjaro and everest. a cuban immigrant a man of extraordinary culture-he faced all of his challenges with tenacity and devotion. #healthcareheroes   https://www.radiotelevisionmarti.com/amp/fallece-en-miami-a-los-56-a&#xf1;os-v%c3%adctima-de-covid-19-el-dr-jos&#xe9;-antonio-soto/269407.html?fbclid=iwar2kxbbtbbb0dbxku9awbc07dre0dbxb04zgdcqhkw-p7thoeuqgekhd_pm
1287844265721122816,https://twitter.com/BrittanyCurran/status/1287844265721122816,And again I say Fuck you America and your baffling inability to put a piece of gddamn cloth on your face for like two seconds. #TENET #WearAMask https://variety.com/2020/film/box-office/tenet-release-date-international-movie-theaters-1234717187/,BrittanyCurran,2020-07-27 20:16:14+00:00,,,#TENET #WearAMask,3,96,,pos,and again i say fuck you america and your baffling inability to put a piece of gddamn cloth on your face for like two seconds. #tenet   https://variety.com/2020/film/box-office/tenet-release-date-international-movie-theaters-1234717187/
1287842572413657090,https://twitter.com/MEActNet/status/1287842572413657090,We want you to #StaySafe! We are sharing some graphics to continue to spread the word on behaviors everyone should take to protect each other from the spread of #Covid19. If you are out in public it is important to remain at least 6 feet away from others. #pwME #WearAMask ,MEActNet,2020-07-27 20:09:30+00:00,,,#StaySafe #Covid19 #pwME #WearAMask,12,21,,pos,we want you to #staysafe! we are sharing some graphics to continue to spread the word on behaviors everyone should take to protect each other from the spread of #covid19. if you are out in public it is important to remain at least 6 feet away from others. #pwme   
1287832344834039809,https://twitter.com/HayleyMinogueTV/status/1287832344834039809,BREAKING: tomorrow at 5 freestanding bars are CLOSING and restaurants are going to 25% capacity inside with outside at 100% social distancing. This is in effect for two weeks. This per KRA. #TipYourServers #WearAMask,HayleyMinogueTV,2020-07-27 19:28:52+00:00,,,#TipYourServers #WearAMask,12,31,,pos,breaking: tomorrow at 5 freestanding bars are closing and restaurants are going to 25% capacity inside with outside at 100% social distancing. this is in effect for two weeks. this per kra. #tipyourservers  
1287831029026357249,https://twitter.com/MsMiyayo305/status/1287831029026357249,Just fot the call no ‘rona for your girl. Just a common annoying summer cold. Carry on. #WearAMask,MsMiyayo305,2020-07-27 19:23:38+00:00,,,#WearAMask,1,80,,pos,just fot the call no ‘rona for your girl. just a common annoying summer cold. carry on.  
1287829290076254209,https://twitter.com/SistersofMercy/status/1287829290076254209,Mask up with Mercy! One simple small act of Mercy could make a world of difference. #WearAMask #MakeMercyReal,SistersofMercy,2020-07-27 19:16:44+00:00,,,#WearAMask #MakeMercyReal,13,21,,pos,mask up with mercy! one simple small act of mercy could make a world of difference.   #makemercyreal
1287828772050423808,https://twitter.com/MattHansenNE/status/1287828772050423808,For the record my mask today has an outline of Nebraska with a heart over Lincoln. I've been told it looks like duck tape over my mouth on TV so I thought I'd clarify. #NELeg #WearAMask,MattHansenNE,2020-07-27 19:14:40+00:00,,,#NELeg #WearAMask,5,58,,pos,for the record my mask today has an outline of nebraska with a heart over lincoln. i've been told it looks like duck tape over my mouth on tv so i thought i'd clarify. #neleg  
1287818901875818497,https://twitter.com/MikeDLondon/status/1287818901875818497,The virus might be more worried about catching Ann Widdicombe. #covid_19 #WearAMask,MikeDLondon,2020-07-27 18:35:27+00:00,KatyJayne101,,#covid_19 #WearAMask,4,43,,pos,the virus might be more worried about catching ann widdicombe. #covid_19  
