id,url,raw_text,username,datetime_tweet,to,mentions,hashtags,retweets,favorites,geo,label,clean_text
1289331834019446784,https://twitter.com/IrwinJMainway/status/1289331834019446784,BC typically sees around 300 driving related fatalities annually similar number to CV. So you should *immediately* stop driving or using any kind of motorized transport. It’s the only way to keep you and others safe. Don’t be selfish. #showyoursmile #maskoff #NoMask,IrwinJMainway,2020-07-31 22:47:18+00:00,MoneyRaisingFoo,,#showyoursmile #maskoff #NoMask,0,9,,neg,bc typically sees around 300 driving related fatalities annually similar number to cv. so you should *immediately* stop driving or using any kind of motorized transport. it’s the only way to keep you and others safe. don’t be selfish. #showyoursmile #maskoff  
1289309637775257601,https://twitter.com/TrueBLB/status/1289309637775257601,Oh lookie lookie! Fauci already knew but is shutting down doctors using it and their case findings showing success! Lies upon lies people. #covid #cure #safe #nomask #control #fauci #canada #usa,TrueBLB,2020-07-31 21:19:06+00:00,,,#covid #cure #safe #nomask #control #fauci #canada #usa,2,9,,neg,oh lookie lookie! fauci already knew but is shutting down doctors using it and their case findings showing success! lies upon lies people. #covid #cure #safe   #control #fauci #canada #usa
1289308376120213504,https://twitter.com/RedBarnPatriot_/status/1289308376120213504,Neither is forcing healthy people to wear masks. #NoMask #VoterIDNow #VoteDemsOut,RedBarnPatriot_,2020-07-31 21:14:05+00:00,GavinNewsom,,#NoMask #VoterIDNow #VoteDemsOut,21,164,,neg,neither is forcing healthy people to wear masks.   #voteridnow #votedemsout
1289292152564936705,https://twitter.com/JulietMEvans/status/1289292152564936705,Being required to wear a mask does not infringe your human rights. #NoMask ,JulietMEvans,2020-07-31 20:09:37+00:00,,,#NoMask,3,2,,neg,being required to wear a mask does not infringe your human rights.   
1289287876224589824,https://twitter.com/DrSueDVM/status/1289287876224589824,In 4 months American society has changed so much that courage is required to appear in public without a my face covered. Purdah paradigm. #NoMask Don’t be a #Maskhole,DrSueDVM,2020-07-31 19:52:38+00:00,,,#NoMask #Maskhole,2,7,,neg,in 4 months american society has changed so much that courage is required to appear in public without a my face covered. purdah paradigm.   don’t be a #maskhole
1289283845603209216,https://twitter.com/SURVIVOR356/status/1289283845603209216,Have not and will not wear the mask of submission. #NoMask #NoVax,SURVIVOR356,2020-07-31 19:36:37+00:00,BardsFM,,#NoMask #NoVax,0,3,,neg,have not and will not wear the mask of submission.   #novax
1289269610311688193,https://twitter.com/GodivaRides/status/1289269610311688193,Doctors say #NoMask ... #science matters,GodivaRides,2020-07-31 18:40:03+00:00,Cato_Cat,,#NoMask #science,0,4,,neg,doctors say   ... #science matters
1289264776795680769,https://twitter.com/VeryNiagara/status/1289264776795680769,If there was ever a time for NON COMPLIANCE it's now. Do not wear a mask - just say no. This is NOT about a virus folks. #NoMask #IDoNotComply #EconomicCollapse,VeryNiagara,2020-07-31 18:20:50+00:00,ElevatedMonkey,,#NoMask #IDoNotComply #EconomicCollapse,7,13,,neg,if there was ever a time for non compliance it's now. do not wear a mask - just say no. this is not about a virus folks.   #idonotcomply #economiccollapse
1289235761003462657,https://twitter.com/Antagonizer11/status/1289235761003462657,I absolutely love being literally the only person in Costco without a face diaper on. The looks I get are priceless. #NoMask,Antagonizer11,2020-07-31 16:25:32+00:00,,,#NoMask,0,3,,neg,i absolutely love being literally the only person in costco without a face diaper on. the looks i get are priceless.  
1289201908805230592,https://twitter.com/airstripone84/status/1289201908805230592,"First challenge for #nomask wearing today. ""Excuse me sir you do know the Govt are advising wearing masks in shops"" ""l know l'm exempt"" ""We do have exempt lanyards you can wear?"" ""I already have one l just forgot it"" ""Oh ok"". Carried on shopping still no fucks given. #KBF",airstripone84,2020-07-31 14:11:01+00:00,,,#nomask #KBF,3,17,,neg,"first challenge for   wearing today. ""excuse me sir you do know the govt are advising wearing masks in shops"" ""l know l'm exempt"" ""we do have exempt lanyards you can wear?"" ""i already have one l just forgot it"" ""oh ok"". carried on shopping still no fucks given. #kbf"
1289189523901919232,https://twitter.com/MyMassacre/status/1289189523901919232,Just got back from my local co-op. Lovely to see two other barefaced shoppers. The more I do it the easier it becomes. I felt liberated. #NoMask #showyoursmile,MyMassacre,2020-07-31 13:21:49+00:00,,,#NoMask #showyoursmile,0,5,,neg,just got back from my local co-op. lovely to see two other barefaced shoppers. the more i do it the easier it becomes. i felt liberated.   #showyoursmile
1289182283065200642,https://twitter.com/citizencaz/status/1289182283065200642,Remember the children's game of Simon Says? Well this is what Simon Says to do today #NoMask ,citizencaz,2020-07-31 12:53:02+00:00,BBCBristol,,#NoMask,0,2,,neg,remember the children's game of simon says? well this is what simon says to do today   
1289166058985848832,https://twitter.com/kbeanie93/status/1289166058985848832,'It's only 20mins in a shop' has turned into: The mandatory use of face coverings will be extended to places of worship museums galleries and cinemas from 8 August Are you waking up yet?! #NoMasks #NoMask #NoMaskMandates #COVID19 #COVID #KBF #KeepBritainFree,kbeanie93,2020-07-31 11:48:34+00:00,,,#NoMasks #NoMask #NoMaskMandates #COVID19 #COVID #KBF #KeepBritainFree,12,28,,neg,'it's only 20mins in a shop' has turned into: the mandatory use of face coverings will be extended to places of worship museums galleries and cinemas from 8 august are you waking up yet?!  s    mandates #covid19 #covid #kbf #keepbritainfree
1289098146480562182,https://twitter.com/Jamos9/status/1289098146480562182,"Get your leads for your collars ready ladies and gentlemen. Boris and his buffoons are taking you for ""walkies"" #WakeUp #NoMask",Jamos9,2020-07-31 07:18:43+00:00,AlistairHaimes,,#WakeUp #NoMask,0,1,,neg,"get your leads for your collars ready ladies and gentlemen. boris and his buffoons are taking you for ""walkies"" #wakeup  "
1289023528751124480,https://twitter.com/starkie_stark/status/1289023528751124480,You may state that you have a condition that exempts you from wearing and Human Rights legislation protects you from having to “prove” said condition. #fact #yyc #maskmania #nomask,starkie_stark,2020-07-31 02:22:12+00:00,CoryBMorgan,,#fact #yyc #maskmania #nomask,0,6,,neg,you may state that you have a condition that exempts you from wearing and human rights legislation protects you from having to “prove” said condition. #fact #yyc #maskmania  
1289002095555817474,https://twitter.com/hausofethereal/status/1289002095555817474,SUBLIMINAL MESSAGE in rina sawayama music video... PROOF of and that masks don’t work... SHES TRYING TO TELL US (you have to play it more than once to see it!!!) #nomask #HDCworks #pizzgate #corona #COVID #trump #biden https://twitter.com/KORYSQUINN/status/1288880649454198784/video/1,hausofethereal,2020-07-31 00:57:02+00:00,,,#nomask #HDCworks #pizzgate #corona #COVID #trump #biden,5,9,,neg,subliminal message in rina sawayama music video... proof of and that masks don’t work... shes trying to tell us (you have to play it more than once to see it!!!)   #hdcworks #pizzgate #corona #covid #trump #biden https://twitter.com/korysquinn/status/1288880649454198784/video/1
1288988417574023170,https://twitter.com/TJGriggs13/status/1288988417574023170,This is the fucktard telling you muzzle and goggle up. Wake the fuck up people. #NoMask #Fauci #FauciIsAFraud #FraudFauci #FireFauci #FireFauciNow pic.twitter.com/dQoWp5eBkY,TJGriggs13,2020-07-31 00:02:41+00:00,,,#NoMask #Fauci #FauciIsAFraud #FraudFauci #FireFauci #FireFauciNow,1,0,,neg,this is the fucktard telling you muzzle and goggle up. wake the fuck up people.   #fauci #fauciisafraud #fraudfauci #firefauci #firefaucinow pic.twitter.com/dqowp5ebky
1289325400108146688,https://twitter.com/Awoken79304354/status/1289325400108146688,Great to see so many people out and trying to enjoy a normal day at the beach. Well done people keep going out keep meeting up with friends and organise your own social events. #NoVaccines #NoMask,Awoken79304354,2020-07-31 22:21:44+00:00,SkyNews,,#NoVaccines #NoMask,0,3,,neg,great to see so many people out and trying to enjoy a normal day at the beach. well done people keep going out keep meeting up with friends and organise your own social events. #novaccines  
1289322408122490885,https://twitter.com/TyMillwallRule/status/1289322408122490885,Well I was taking a week off my social media pages but now the government are going to try and make this crap law I think it's time to organise a protest. #NoMask #FightFacism,TyMillwallRule,2020-07-31 22:09:51+00:00,,,#NoMask #FightFacism,0,1,,neg,well i was taking a week off my social media pages but now the government are going to try and make this crap law i think it's time to organise a protest.   #fightfacism
1289310466779443200,https://twitter.com/lawrencehibberd/status/1289310466779443200,@BorisJohnson so 48 out of 100000 people tested positive and u stop people seeing their families? But ok at the pub? You are pulling families apart to enforce pressure to have a vaccine. You are the dirtiest scum along with gates. A traitor to our country. #NoMask #coronalies,lawrencehibberd,2020-07-31 21:22:24+00:00,,@BorisJohnson,#NoMask #coronalies,2,4,,neg,@borisjohnson so 48 out of 100000 people tested positive and u stop people seeing their families? but ok at the pub? you are pulling families apart to enforce pressure to have a vaccine. you are the dirtiest scum along with gates. a traitor to our country.   #coronalies
1289302618280525824,https://twitter.com/whatwouldido1/status/1289302618280525824,How many people do you know personally in the uk who have tested positive for covid 19? If over 10 please comment number #KBF #endlockdownuk #NoMask #NoMaskOnMe,whatwouldido1,2020-07-31 20:51:12+00:00,,,#KBF #endlockdownuk #NoMask #NoMaskOnMe,3,5,,neg,how many people do you know personally in the uk who have tested positive for covid 19? if over 10 please comment number #kbf #endlockdownuk    onme
1289259947251777537,https://twitter.com/leahthetourist/status/1289259947251777537,#freedom #choice #kbf #nomask #noscience #nofliesonme #keepbritainfree (from coronavirus) *please read it all before you comment,leahthetourist,2020-07-31 18:01:39+00:00,,,#freedom #choice #kbf #nomask #noscience #nofliesonme #keepbritainfree,2,4,,neg,#freedom #choice #kbf   #noscience #nofliesonme #keepbritainfree (from coronavirus) *please read it all before you comment
